# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
1.029489600000000052e+22 1.414935251661885932e-26 1.985246818052690933e-11 3.092076841169489791e-09 1.437908625316366464e-02 2.257922962241506326e+01 1.179486580305959961e+13 8.335839927667599582e-06
1.036896000000000000e+22 1.414703067215402755e-26 1.984921048069195123e-11 3.125667863631768328e-09 1.437672671043639140e-02 2.258170005957399695e+01 1.202512136873860352e+13 8.335839927667599582e-06
1.044302399999999948e+22 1.414468413067564323e-26 1.984591812932963745e-11 3.159250303679281080e-09 1.437434206970638652e-02 2.258419746097022696e+01 1.225786452046783984e+13 8.335839927667599582e-06
1.051708800000000105e+22 1.414231291208699534e-26 1.984259115436559515e-11 3.192821180149189082e-09 1.437193235120009897e-02 2.258672182751835678e+01 1.249309451214042188e+13 8.335839927667599582e-06
1.059115200000000052e+22 1.413991703862566184e-26 1.983922958700059883e-11 3.226377547176886567e-09 1.436949757751616527e-02 2.258927315787213175e+01 1.273081037805692578e+13 8.335839927667599582e-06
1.066521600000000000e+22 1.413749653486351542e-26 1.983583346171059614e-11 3.259916494414603296e-09 1.436703777362541117e-02 2.259185144842080106e+01 1.297101093538053906e+13 8.335839927667599582e-06
1.073927999999999948e+22 1.413505142770670630e-26 1.983240281624667884e-11 3.293435147234968330e-09 1.436455296687084993e-02 2.259445669328533057e+01 1.321369478740701172e+13 8.335839927667599582e-06
1.081334399999999895e+22 1.413258174627289247e-26 1.982893769146281915e-11 3.326930666919718049e-09 1.436204318684289674e-02 2.259708888444543717e+01 1.345886032578019922e+13 8.335839927667599582e-06
1.088740800000000052e+22 1.413008752189346675e-26 1.982543813131902992e-11 3.360400250833752743e-09 1.435950846538166029e-02 2.259974801173338577e+01 1.370650573293593555e+13 8.335839927667599582e-06
1.096147200000000000e+22 1.412756878813121216e-26 1.982190418290607978e-11 3.393841132584679479e-09 1.435694883659485201e-02 2.260243406281130163e+01 1.395662898542464453e+13 8.335839927667599582e-06
1.103553599999999948e+22 1.412502558065692090e-26 1.981833589627242831e-11 3.427250582168095215e-09 1.435436433673243327e-02 2.260514702329873771e+01 1.420922785623674414e+13 8.335839927667599582e-06
1.110960000000000105e+22 1.412245793724940586e-26 1.981473332442422921e-11 3.460625906098751585e-09 1.435175500418660322e-02 2.260788687676878794e+01 1.446429991718378711e+13 8.335839927667599582e-06
1.118366400000000052e+22 1.411986589779549771e-26 1.981109652332531417e-11 3.493964447527833811e-09 1.434912087949181091e-02 2.261065360474399810e+01 1.472184254225218164e+13 8.335839927667599582e-06
1.125772800000000000e+22 1.411724950429004210e-26 1.980742555189720255e-11 3.527263586346548111e-09 1.434646200532474491e-02 2.261344718669229437e+01 1.498185291008791797e+13 8.335839927667599582e-06
1.133179199999999948e+22 1.411460880082890286e-26 1.980372047200927541e-11 3.560520739276212014e-09 1.434377842649722096e-02 2.261626760003021985e+01 1.524432800626282422e+13 8.335839927667599582e-06
1.140585599999999895e+22 1.411194383343807057e-26 1.979998134823902233e-11 3.593733359945084960e-09 1.434107018978252913e-02 2.261911482030121689e+01 1.550926462662563086e+13 8.335839927667599582e-06
1.147992000000000052e+22 1.410925465018509338e-26 1.979620824802834950e-11 3.626898938952120352e-09 1.433833734402865413e-02 2.262198882105242959e+01 1.577665938000520117e+13 8.335839927667599582e-06
1.155398400000000000e+22 1.410654130108200695e-26 1.979240124154742126e-11 3.660015003917868180e-09 1.433557994005964405e-02 2.262488957393408739e+01 1.604650869031787891e+13 8.335839927667599582e-06
1.162804799999999948e+22 1.410380383801691699e-26 1.978856040159864899e-11 3.693079119522762321e-09 1.433279803060608266e-02 2.262781704876834965e+01 1.631880879986972461e+13 8.335839927667599582e-06
1.170211200000000105e+22 1.410104231475401931e-26 1.978468580361672342e-11 3.726088887532982751e-09 1.432999167030509294e-02 2.263077121354502808e+01 1.659355577233223438e+13 8.335839927667599582e-06
1.177617600000000052e+22 1.409825678693357405e-26 1.978077752566856937e-11 3.759041946814130496e-09 1.432716091570033698e-02 2.263375203441719208e+01 1.687074549466685547e+13 8.335839927667599582e-06
1.185024000000000000e+22 1.409544731207193148e-26 1.977683564845339105e-11 3.791935973332945685e-09 1.432430582524201086e-02 2.263675947569672431e+01 1.715037368033700195e+13 8.335839927667599582e-06
1.192430399999999948e+22 1.409261394953062935e-26 1.977286025525931931e-11 3.824768680147280883e-09 1.432142645925547561e-02 2.263979349988282053e+01 1.743243587256695898e+13 8.335839927667599582e-06
1.199836799999999895e+22 1.408975676034912602e-26 1.976885143172871214e-11 3.857537817384568337e-09 1.431852287977124216e-02 2.264285406783665522e+01 1.771692744608572266e+13 8.335839927667599582e-06
1.207243200000000052e+22 1.408687580739659594e-26 1.976480926607112455e-11 3.890241172208998275e-09 1.431559515067925073e-02 2.264594113861431524e+01 1.800384361027625000e+13 8.335839927667599582e-06
1.214649600000000000e+22 1.408397115521356216e-26 1.976073384884115889e-11 3.922876568777650213e-09 1.431264333756793010e-02 2.264905466963188019e+01 1.829317941256648438e+13 8.335839927667599582e-06
1.222055999999999948e+22 1.408104286998322937e-26 1.975662527289816567e-11 3.955441868185801423e-09 1.430966750769505080e-02 2.265219461669168055e+01 1.858492974018508594e+13 8.335839927667599582e-06
1.229462400000000105e+22 1.407809101953145804e-26 1.975248363340627905e-11 3.987934968401652460e-09 1.430666772998772512e-02 2.265536093397776085e+01 1.887908932313814453e+13 8.335839927667599582e-06
1.236868800000000052e+22 1.407511567332678736e-26 1.974830902783440720e-11 4.020353804190668261e-09 1.430364407504240362e-02 2.265855357405129311e+01 1.917565273759390234e+13 8.335839927667599582e-06
1.244275200000000000e+22 1.407211690248042953e-26 1.974410155595623228e-11 4.052696347029841695e-09 1.430059661512488207e-02 2.266177248784590148e+01 1.947461440796151562e+13 8.335839927667599582e-06
1.251681599999999948e+22 1.406909477967630545e-26 1.973986131975206349e-11 4.084960605012011936e-09 1.429752542409920904e-02 2.266501762473805570e+01 1.977596860943573828e+13 8.335839927667599582e-06
1.259087999999999895e+22 1.406604937906081629e-26 1.973558842325415436e-11 4.117144622740570982e-09 1.429443057731564527e-02 2.266828893266081124e+01 2.007970947133668750e+13 8.335839927667599582e-06
1.266494400000000052e+22 1.406298077636357275e-26 1.973128297271610668e-11 4.149246481214709717e-09 1.429131215173337806e-02 2.267158635796952382e+01 2.038583097971964453e+13 8.335839927667599582e-06
1.273900800000000000e+22 1.405988904873277130e-26 1.972694507638189009e-11 4.181264297705484753e-09 1.428817022575320540e-02 2.267490984561400680e+01 2.069432697938997266e+13 8.335839927667599582e-06
1.281307199999999948e+22 1.405677427472807980e-26 1.972257484447586736e-11 4.213196225622936821e-09 1.428500487921031611e-02 2.267825933914157233e+01 2.100519117708219922e+13 8.335839927667599582e-06
1.288713600000000105e+22 1.405363653432062029e-26 1.971817238920276214e-11 4.245040454374455947e-09 1.428181619337427592e-02 2.268163478069246608e+01 2.131841714467184375e+13 8.335839927667599582e-06
1.296120000000000052e+22 1.405047590889298911e-26 1.971373782474768156e-11 4.276795209214665544e-09 1.427860425094903268e-02 2.268503611099511019e+01 2.163399832070528516e+13 8.335839927667599582e-06
1.303526400000000000e+22 1.404729248123924534e-26 1.970927126727611300e-11 4.308458751087038826e-09 1.427536913607291985e-02 2.268846326936138880e+01 2.195192801350843750e+13 8.335839927667599582e-06
1.310932799999999948e+22 1.404408633544930146e-26 1.970477283477170942e-11 4.340029376457482480e-09 1.427211093420116018e-02 2.269191619380633895e+01 2.227219940449596484e+13 8.335839927667599582e-06
1.318339199999999895e+22 1.404085755688995645e-26 1.970024264700968715e-11 4.371505417140093550e-09 1.426882973208659991e-02 2.269539482106398154e+01 2.259480554993816406e+13 8.335839927667599582e-06
1.325745600000000052e+22 1.403760623224651729e-26 1.969568082561520348e-11 4.402885240115364166e-09 1.426552561782199954e-02 2.269889908653776800e+01 2.291973938356333594e+13 8.335839927667599582e-06
1.333152000000000000e+22 1.403433244939015129e-26 1.969108749387725397e-11 4.434167247341008642e-09 1.426219868070522680e-02 2.270242892443884841e+01 2.324699371973855078e+13 8.335839927667599582e-06
1.340558399999999948e+22 1.403103629737765068e-26 1.968646277674836547e-11 4.465349875555670212e-09 1.425884901123903800e-02 2.270598426778175849e+01 2.357656125604082422e+13 8.335839927667599582e-06
1.347964800000000105e+22 1.402771786645146997e-26 1.968180680084459613e-11 4.496431596075736520e-09 1.425547670113108852e-02 2.270956504837975132e+01 2.390843457504578906e+13 8.335839927667599582e-06
1.355371200000000052e+22 1.402437724803969436e-26 1.967711969444554186e-11 4.527410914585441711e-09 1.425208184329392405e-02 2.271317119684016461e+01 2.424260614731749609e+13 8.335839927667599582e-06
1.362777600000000000e+22 1.402101453475492910e-26 1.967240158749276275e-11 4.558286370920533884e-09 1.424866453184384096e-02 2.271680264256087867e+01 2.457906833469484766e+13 8.335839927667599582e-06
1.370183999999999948e+22 1.401762982024661081e-26 1.966765261138253877e-11 4.589056538845684929e-09 1.424522486195080144e-02 2.272045931388516493e+01 2.491781339162226953e+13 8.335839927667599582e-06
1.377590399999999895e+22 1.401422319925881505e-26 1.966287289904701752e-11 4.619720025825870208e-09 1.424176292989717298e-02 2.272414113803469604e+01 2.525883346797589453e+13 8.335839927667599582e-06
1.384996800000000052e+22 1.401079476759955455e-26 1.965806258491111353e-11 4.650275472791941442e-09 1.423827883304654499e-02 2.272784804113806700e+01 2.560212061211672266e+13 8.335839927667599582e-06
1.392403200000000000e+22 1.400734462204478243e-26 1.965322180475782976e-11 4.680721553900594602e-09 1.423477266974615754e-02 2.273157994833003315e+01 2.594766677313586719e+13 8.335839927667599582e-06
1.399809599999999948e+22 1.400387286033839509e-26 1.964835069572824785e-11 4.711056976288947915e-09 1.423124453932690658e-02 2.273533678374704436e+01 2.629546380267675391e+13 8.335839927667599582e-06
1.407216000000000105e+22 1.400037958119221495e-26 1.964344939632152169e-11 4.741280479823945006e-09 1.422769454210333698e-02 2.273911847052272250e+01 2.664550345777637109e+13 8.335839927667599582e-06
1.414622400000000052e+22 1.399686488428600769e-26 1.963851804639489354e-11 4.771390836846765192e-09 1.422412277937364772e-02 2.274292493078334587e+01 2.699777740405589062e+13 8.335839927667599582e-06
1.422028800000000000e+22 1.399332887026475302e-26 1.963355678715985869e-11 4.801386851912476659e-09 1.422052935341692852e-02 2.274675608564618301e+01 2.735227721689535938e+13 8.335839927667599582e-06
1.429435199999999948e+22 1.398977164058528514e-26 1.962856576096699826e-11 4.831267361525114494e-09 1.421691436733729490e-02 2.275061185538118380e+01 2.770899438412785547e+13 8.335839927667599582e-06
1.436841599999999895e+22 1.398619329759876673e-26 1.962354511142169407e-11 4.861031233868381286e-09 1.421327792514772391e-02 2.275449215931719849e+01 2.806792030887845312e+13 8.335839927667599582e-06
1.444248000000000052e+22 1.398259394449848052e-26 1.961849498331088757e-11 4.890677368532172118e-09 1.420962013171697853e-02 2.275839691589412084e+01 2.842904631194444141e+13 8.335839927667599582e-06
1.451654400000000000e+22 1.397897368523836829e-26 1.961341552248875770e-11 4.920204696235124951e-09 1.420594109268682841e-02 2.276232604274689919e+01 2.879236363321071875e+13 8.335839927667599582e-06
1.459060799999999948e+22 1.397533262453301652e-26 1.960830687587673380e-11 4.949612178543368467e-09 1.420224091447204635e-02 2.276627945670126252e+01 2.915786343440767969e+13 8.335839927667599582e-06
1.466467200000000105e+22 1.397167086785767365e-26 1.960316919146349558e-11 4.978898807585667533e-09 1.419851970426041186e-02 2.277025707376941099e+01 2.952553680214016016e+13 8.335839927667599582e-06
1.473873600000000052e+22 1.396798852144824143e-26 1.959800261830496027e-11 5.008063605765161509e-09 1.419477757001270934e-02 2.277425880914572431e+01 2.989537474924698438e+13 8.335839927667599582e-06
1.481280000000000000e+22 1.396428569230005239e-26 1.959280730652260555e-11 5.037105625467850916e-09 1.419101462046148433e-02 2.277828457720368505e+01 3.026736821694950781e+13 8.335839927667599582e-06
1.488686399999999948e+22 1.396056248802733567e-26 1.958758340710622258e-11 5.066023948768041723e-09 1.418723096496822718e-02 2.278233429164446022e+01 3.064150807738540234e+13 8.335839927667599582e-06
1.496092799999999895e+22 1.395681901692585174e-26 1.958233107200187179e-11 5.094817687130900304e-09 1.418342671358702699e-02 2.278640786542462138e+01 3.101778513649925781e+13 8.335839927667599582e-06
1.503499200000000052e+22 1.395305538794571478e-26 1.957705045407368713e-11 5.123485981112317562e-09 1.417960197703694442e-02 2.279050521078151448e+01 3.139619013491373438e+13 8.335839927667599582e-06
1.510905600000000000e+22 1.394927171060273991e-26 1.957174170697952760e-11 5.152028000056220391e-09 1.417575686661193442e-02 2.279462623932565535e+01 3.177671375053064844e+13 8.335839927667599582e-06
1.518311999999999948e+22 1.394546809497846037e-26 1.956640498517099984e-11 5.180442941789547163e-09 1.417189149418085319e-02 2.279877086203671155e+01 3.215934660100827344e+13 8.335839927667599582e-06
1.525718400000000105e+22 1.394164465172013041e-26 1.956104044389345169e-11 5.208730032314989841e-09 1.416800597218746162e-02 2.280293898925948781e+01 3.254407924610479297e+13 8.335839927667599582e-06
1.533124800000000052e+22 1.393780149204072243e-26 1.955564823918595279e-11 5.236888525501730167e-09 1.416410041365041839e-02 2.280713053069990082e+01 3.293090218862830078e+13 8.335839927667599582e-06
1.540531200000000000e+22 1.393393872771891260e-26 1.955022852788131397e-11 5.264917702774278310e-09 1.416017493216328166e-02 2.281134539542094330e+01 3.331980587709510938e+13 8.335839927667599582e-06
1.547937599999999948e+22 1.393005647100270813e-26 1.954478146747084646e-11 5.292816872799597585e-09 1.415622964179655795e-02 2.281558349194386537e+01 3.371078070822694531e+13 8.335839927667599582e-06
1.555343999999999895e+22 1.392615483458617848e-26 1.953930721607170114e-11 5.320585371172669118e-09 1.415226465707405089e-02 2.281984472826973231e+01 3.410381702873618359e+13 8.335839927667599582e-06
1.562750400000000052e+22 1.392223393167063782e-26 1.953380593251273384e-11 5.348222560100624654e-09 1.414828009303505107e-02 2.282412901180880382e+01 3.449890513655349219e+13 8.335839927667599582e-06
1.570156800000000000e+22 1.391829387584258426e-26 1.952827777616324010e-11 5.375727828085623707e-09 1.414427606511028772e-02 2.282843624951000194e+01 3.489603528325800781e+13 8.335839927667599582e-06
1.577563199999999948e+22 1.391433478107317461e-26 1.952272290693222176e-11 5.403100589606591688e-09 1.414025268912139262e-02 2.283276634785784864e+01 3.529519767667432812e+13 8.335839927667599582e-06
1.584969600000000105e+22 1.391035676171822726e-26 1.951714148526837720e-11 5.430340284799996014e-09 1.413621008128090190e-02 2.283711921286882429e+01 3.569638248221053906e+13 8.335839927667599582e-06
1.592376000000000052e+22 1.390635993251822219e-26 1.951153367216011757e-11 5.457446379139748719e-09 1.413214835819226120e-02 2.284149475008763019e+01 3.609957982428942188e+13 8.335839927667599582e-06
1.599782400000000000e+22 1.390234440859829523e-26 1.950589962913554733e-11 5.484418363116422504e-09 1.412806763684982397e-02 2.284589286458356838e+01 3.650477978853626562e+13 8.335839927667599582e-06
1.607188799999999948e+22 1.389831030543160717e-26 1.950023951821106279e-11 5.511255751915878658e-09 1.412396803460160347e-02 2.285031346098699245e+01 3.691197242440527344e+13 8.335839927667599582e-06
1.614595199999999895e+22 1.389425773871623827e-26 1.949455350171865874e-11 5.537958085097444174e-09 1.411984966902420091e-02 2.285475644362067627e+01 3.732114774627025781e+13 8.335839927667599582e-06
1.622001600000000052e+22 1.389018682451790351e-26 1.948884174250613522e-11 5.564524926271764601e-09 1.411571265806781106e-02 2.285922171633997024e+01 3.773229573486459375e+13 8.335839927667599582e-06
1.629408000000000000e+22 1.388609767913676242e-26 1.948310440375022260e-11 5.590955862778475750e-09 1.411155711992088078e-02 2.286370918267535757e+01 3.814540633933739844e+13 8.335839927667599582e-06
1.636814399999999948e+22 1.388199041909165490e-26 1.947734164893448679e-11 5.617250505363769518e-09 1.410738317299409413e-02 2.286821874584640923e+01 3.856046947978006250e+13 8.335839927667599582e-06
1.644220800000000105e+22 1.387786516112012140e-26 1.947155364184934539e-11 5.643408487858014304e-09 1.410319093592037748e-02 2.287275030875853687e+01 3.897747504828827344e+13 8.335839927667599582e-06
1.651627200000000052e+22 1.387372202217838559e-26 1.946574054659204186e-11 5.669429466853526805e-09 1.409898052755490135e-02 2.287730377399969228e+01 3.939641291019226562e+13 8.335839927667599582e-06
1.659033600000000000e+22 1.386956111944137168e-26 1.945990252756665839e-11 5.695313121382606848e-09 1.409475206697507685e-02 2.288187904383711668e+01 3.981727290612355469e+13 8.335839927667599582e-06
1.666439999999999948e+22 1.386538257030189217e-26 1.945403974948301417e-11 5.721059152595931227e-09 1.409050567347975257e-02 2.288647602021492133e+01 4.024004485428535938e+13 8.335839927667599582e-06
