# z rho(z) P(z) g(z) n(z) K(z)
2.531167547812636262e+21 1.146947832339673214e-26 4.731795554599977587e-11 1.091607728386825729e-08 1.142401076056966461e-02 5.914374931193311214e+08
2.560721137818278035e+21 1.146857566364419910e-26 4.731423157418177633e-11 1.104237239800980193e-08 1.142311167916113673e-02 5.914685263143783808e+08
2.590619791777894760e+21 1.146765197948243050e-26 4.731042086502197308e-11 1.117010124008367787e-08 1.142219165668880917e-02 5.915002865373649597e+08
2.620867538614277374e+21 1.146670678611431593e-26 4.730652141846356737e-11 1.129927911438480528e-08 1.142125021027741091e-02 5.915327907531486750e+08
2.651468454291428606e+21 1.146573958775859402e-26 4.730253118913406003e-11 1.142992145378571389e-08 1.142028684611107181e-02 5.915660563205248117e+08
2.682426662363722154e+21 1.146474987740954621e-26 4.729844808535381727e-11 1.156204381950687460e-08 1.141930105919395332e-02 5.916001010013045073e+08
2.713746334531693052e+21 1.146373713659177730e-26 4.729426996812445472e-11 1.169566190082663209e-08 1.141829233310601502e-02 5.916349429696021080e+08
2.745431691204099047e+21 1.146270083511009432e-26 4.728999465009691663e-11 1.183079151472626161e-08 1.141726013975387366e-02 5.916706008213303089e+08
2.777487002066651972e+21 1.146164043079433584e-26 4.728561989451875286e-11 1.196744860546871399e-08 1.141620393911665053e-02 5.917070935839143991e+08
2.809916586657395507e+21 1.146055536923910161e-26 4.728114341416039965e-11 1.210564924410799005e-08 1.141512317898673440e-02 5.917444407262240648e+08
2.842724814948678500e+21 1.145944508353832209e-26 4.727656287022008300e-11 1.224540962792546330e-08 1.141401729470539403e-02 5.917826621687325239e+08
2.875916107936161071e+21 1.145830899401452316e-26 4.727187587120690509e-11 1.238674607979182756e-08 1.141288570889312758e-02 5.918217782939047813e+08
2.909494938234461356e+21 1.145714650794279009e-26 4.726707997180206215e-11 1.252967504744949795e-08 1.141172783117471411e-02 5.918618099568208456e+08
2.943465830679877517e+21 1.145595701926928747e-26 4.726217267169753459e-11 1.267421310271368343e-08 1.141054305789884933e-02 5.919027784960409403e+08
2.977833362940119482e+21 1.145473990832427186e-26 4.725715141441215889e-11 1.282037694058837559e-08 1.140933077185229960e-02 5.919447057447144985e+08
3.012602166131187253e+21 1.145349454152953973e-26 4.725201358608466122e-11 1.296818337829378442e-08 1.140809034196850480e-02 5.919876140419415236e+08
3.047776925441327628e+21 1.145222027110020034e-26 4.724675651424329094e-11 1.311764935420130522e-08 1.140682112303053816e-02 5.920315262443895340e+08
3.083362380762523894e+21 1.145091643474071457e-26 4.724137746655185996e-11 1.326879192667375017e-08 1.140552245536834847e-02 5.920764657381732464e+08
3.119363327329107968e+21 1.144958235533511801e-26 4.723587364953169060e-11 1.342162827280501459e-08 1.140419366455020823e-02 5.921224564510014057e+08
3.155784616363958469e+21 1.144821734063134220e-26 4.723024220725927138e-11 1.357617568705691473e-08 1.140283406106828989e-02 5.921695228645974398e+08
3.192631155732240138e+21 1.144682068291957515e-26 4.722448022003937531e-11 1.373245157978856320e-08 1.140144294001830226e-02 5.922176900273990631e+08
3.229907910602650550e+21 1.144539165870457789e-26 4.721858470305308488e-11 1.389047347567364160e-08 1.140001958077310057e-02 5.922669835675433874e+08
3.267619904116639662e+21 1.144392952837185536e-26 4.721255260498066559e-11 1.405025901200291835e-08 1.139856324665018683e-02 5.923174297061443329e+08
3.305772218065192223e+21 1.144243353584767988e-26 4.720638080659889382e-11 1.421182593686535299e-08 1.139707318457307793e-02 5.923690552708659172e+08
3.344369993573640176e+21 1.144090290825280251e-26 4.720006611935247064e-11 1.437519210720497280e-08 1.139554862472639055e-02 5.924218877098015547e+08
3.383418431794435326e+21 1.143933685554987646e-26 4.719360528389943122e-11 1.454037548674807401e-08 1.139398878020466202e-02 5.924759551056621075e+08
3.422922794608056861e+21 1.143773457018444202e-26 4.718699496862998742e-11 1.470739414379617322e-08 1.139239284665475617e-02 5.925312861902825832e+08
3.462888405331942572e+21 1.143609522671948154e-26 4.718023176815892655e-11 1.487626624887903461e-08 1.139076000191187148e-02 5.925879103594505787e+08
3.503320649437990617e+21 1.143441798146340819e-26 4.717331220179079061e-11 1.504701007226433686e-08 1.138908940562900415e-02 5.926458576880676746e+08
3.544224975278159954e+21 1.143270197209150140e-26 4.716623271195813349e-11 1.521964398131641755e-08 1.138738019889987997e-02 5.927051589456460476e+08
3.585606894818666480e+21 1.143094631726068132e-26 4.715898966263222266e-11 1.539418643770029689e-08 1.138563150387525771e-02 5.927658456121506691e+08
3.627471984382777491e+21 1.142915011621757360e-26 4.715157933770610139e-11 1.557065599442486599e-08 1.138384242337255048e-02 5.928279498941929340e+08
3.669825885402108527e+21 1.142731244839984578e-26 4.714399793934989521e-11 1.574907129271880437e-08 1.138201204047874053e-02 5.928915047415827513e+08
3.712674305177002443e+21 1.142543237303072338e-26 4.713624158633793605e-11 1.592945105873512214e-08 1.138013941814649925e-02 5.929565438642474413e+08
3.756023017645483753e+21 1.142350892870666581e-26 4.712830631234772348e-11 1.611181410007571440e-08 1.137822359878350696e-02 5.930231017495244741e+08
3.799877864161342915e+21 1.142154113297819035e-26 4.712018806423057440e-11 1.629617930213149064e-08 1.137626360383492755e-02 5.930912136798344851e+08
3.844244754281273491e+21 1.141952798192374119e-26 4.711188270025359925e-11 1.648256562423092255e-08 1.137425843335897191e-02 5.931609157507438660e+08
3.889129666561232077e+21 1.141746844971663045e-26 4.710338598831310178e-11 1.667099209559043249e-08 1.137220706559555899e-02 5.932322448894255161e+08
3.934538649361937596e+21 1.141536148818502711e-26 4.709469360411929240e-11 1.686147781105914143e-08 1.137010845652804483e-02 5.933052388735216856e+08
3.980477821664094585e+21 1.141320602636492761e-26 4.708580112935202440e-11 1.705404192665285138e-08 1.136796153943796413e-02 5.933799363504225016e+08
4.026953373892815618e+21 1.141100097004615706e-26 4.707670404978781146e-11 1.724870365486730953e-08 1.136576522445283469e-02 5.934563768569636345e+08
4.073971568751828009e+21 1.140874520131134211e-26 4.706739775339781630e-11 1.744548225976545020e-08 1.136351839808695530e-02 5.935346008395540714e+08
4.121538742067424395e+21 1.140643757806790579e-26 4.705787752841714006e-11 1.764439705183022384e-08 1.136121992277525951e-02 5.936146496747411489e+08
4.169661303642097451e+21 1.140407693357305704e-26 4.704813856138501817e-11 1.784546738257437044e-08 1.135886863640018368e-02 5.936965656902216673e+08
4.218345738118479479e+21 1.140166207595180355e-26 4.703817593515647200e-11 1.804871263890148966e-08 1.135646335181159268e-02 5.937803921863081455e+08
4.267598605853027992e+21 1.139919178770802532e-26 4.702798462688516436e-11 1.825415223720692616e-08 1.135400285633979267e-02 5.938661734578573704e+08
4.317426543800091148e+21 1.139666482522864337e-26 4.701755950597779473e-11 1.846180561721261381e-08 1.135148591130166230e-02 5.939539548166718483e+08
4.367836266406247662e+21 1.139407991828090361e-26 4.700689533202018946e-11 1.867169223552580376e-08 1.134891125149993345e-02 5.940437826143813133e+08
4.418834566515138757e+21 1.139143576950287348e-26 4.699598675267524842e-11 1.888383155891345736e-08 1.134627758471570477e-02 5.941357042658140659e+08
4.470428316282671596e+21 1.138873105388719879e-26 4.698482830155320050e-11 1.909824305728222571e-08 1.134358359119424543e-02 5.942297682728663683e+08
4.522624468103280984e+21 1.138596441825817949e-26 4.697341439605420670e-11 1.931494619635666377e-08 1.134082792312414434e-02 5.943260242488808632e+08
4.575430055546637517e+21 1.138313448074230212e-26 4.696173933518408634e-11 1.953396043004347649e-08 1.133800920410994381e-02 5.944245229435390234e+08
4.628852194305475871e+21 1.138023983023231372e-26 4.694979729734323097e-11 1.975530519247402150e-08 1.133512602863833221e-02 5.945253162682812214e+08
4.682898083154490819e+21 1.137727902584494757e-26 4.693758233808950730e-11 1.997899988971425532e-08 1.133217696153802564e-02 5.946284573222599030e+08
4.737575004920238572e+21 1.137425059637245578e-26 4.692508838787546589e-11 2.020506389113135672e-08 1.132916053743347057e-02 5.947340004188377857e+08
4.792890327462748094e+21 1.137115303972809219e-26 4.691230924976067624e-11 2.043351652040863609e-08 1.132607526019252520e-02 5.948420011126374006e+08
4.848851504668202762e+21 1.136798482238572072e-26 4.689923859709981510e-11 2.066437704619495019e-08 1.132291960236829487e-02 5.949525162271534204e+08
4.905466077453413777e+21 1.136474437881374567e-26 4.688586997120728360e-11 2.089766467238021129e-08 1.131969200463529661e-02 5.950656038829361200e+08
4.962741674781975773e+21 1.136143011090355055e-26 4.687219677899920611e-11 2.113339852798461632e-08 1.131639087522017320e-02 5.951813235263526440e+08
5.020686014692332667e+21 1.135804038739269510e-26 4.685821229061382552e-11 2.137159765665075979e-08 1.131301458932717184e-02 5.952997359589399099e+08
5.079306905337639993e+21 1.135457354328313027e-26 4.684390963701129647e-11 2.161228100572583897e-08 1.130956148855866671e-02 5.954209033673529625e+08
5.138612246038177645e+21 1.135102787925466498e-26 4.682928180755389776e-11 2.185546741492485247e-08 1.130602988033094745e-02 5.955448893539198637e+08
5.198610028345641927e+21 1.134740166107402767e-26 4.681432164756811781e-11 2.210117560455900618e-08 1.130241803728563102e-02 5.956717589678127766e+08
5.259308337120069812e+21 1.134369311899983253e-26 4.679902185588977002e-11 2.234942416332000919e-08 1.129872419669697772e-02 5.958015787368409634e+08
5.320715351619338764e+21 1.133990044718378771e-26 4.678337498239370185e-11 2.260023153560659154e-08 1.129494655987548293e-02 5.959344166998755932e+08
5.382839346601167684e+21 1.133602180306856867e-26 4.676737342550960347e-11 2.285361600837982008e-08 1.129108329156812765e-02 5.960703424399147034e+08
5.445688693438425334e+21 1.133205530678270553e-26 4.675100942972568648e-11 2.310959569753686621e-08 1.128713251935566965e-02 5.962094271177947521e+08
5.509271861247018533e+21 1.132799904053298791e-26 4.673427508308191955e-11 2.336818853378665541e-08 1.128309233304745918e-02 5.963517435065579414e+08
5.573597418027174855e+21 1.132385104799484802e-26 4.671716231465508272e-11 2.362941224801673117e-08 1.127896078407423196e-02 5.964973660264803171e+08
5.638674031818002399e+21 1.131960933370122412e-26 4.669966289203748855e-11 2.389328435613670218e-08 1.127473588487940340e-02 5.966463707807695866e+08
5.704510471865573048e+21 1.131527186243046114e-26 4.668176841881167727e-11 2.415982214338510414e-08 1.127041560830938961e-02 5.967988355919377804e+08
5.771115609804424348e+21 1.131083655859388419e-26 4.666347033202389054e-11 2.442904264808463130e-08 1.126599788700360927e-02 5.969548400388540030e+08
5.838498420853305246e+21 1.130630130562358434e-26 4.664475989965830130e-11 2.470096264483460396e-08 1.126148061278470051e-02 5.971144654944854975e+08
5.906667985024430637e+21 1.130166394536122620e-26 4.662562821811552167e-11 2.497559862712281805e-08 1.125686163604974754e-02 5.972777951643286943e+08
5.975633488347082523e+21 1.129692227744849693e-26 4.660606620969786406e-11 2.525296678934519957e-08 1.125213876516314646e-02 5.974449141255351305e+08
6.045404224105499066e+21 1.129207405872003202e-26 4.658606462010483213e-11 2.553308300821814962e-08 1.124730976585194137e-02 5.976159093667376041e+08
6.115989594090976051e+21 1.128711700259964714e-26 4.656561401594222147e-11 2.581596282356797946e-08 1.124237236060444088e-02 5.977908698285763264e+08
6.187399109869074121e+21 1.128204877850071976e-26 4.654470478224839075e-11 2.610162141848584836e-08 1.123732422807298924e-02 5.979698864449300766e+08
6.259642394061131743e+21 1.127686701123172222e-26 4.652332712004173582e-11 2.639007359882967215e-08 1.123216300248184446e-02 5.981530521848506927e+08
6.332729181640990917e+21 1.127156928040788767e-26 4.650147104389348975e-11 2.668133377206118703e-08 1.122688627304118357e-02 5.983404620952005386e+08
6.406669321246807687e+21 1.126615311987005783e-26 4.647912637953013340e-11 2.697541592540251171e-08 1.122149158336825138e-02 5.985322133439948559e+08
6.481472776508235842e+21 1.126061601711188488e-26 4.645628276147033423e-11 2.727233360329761317e-08 1.121597643091683597e-02 5.987284052644431591e+08
6.557149627388844311e+21 1.125495541271662021e-26 4.643292963070132493e-11 2.757209988416297940e-08 1.121033826641628338e-02 5.989291393996860981e+08
6.633710071544728781e+21 1.124916869980466358e-26 4.640905623239977520e-11 2.787472735641596826e-08 1.120457449332124510e-02 5.991345195482255220e+08
6.711164425698467119e+21 1.124325322349340685e-26 4.638465161370334139e-11 2.818022809376192971e-08 1.119868246727365700e-02 5.993446518100361824e+08
6.789523127029373862e+21 1.123720628037068084e-26 4.635970462153834799e-11 2.848861362972922238e-08 1.119265949557827870e-02 5.995596446333539486e+08
6.868796734580004487e+21 1.123102511798341664e-26 4.633420390051021862e-11 2.879989493143633848e-08 1.118650283669337699e-02 5.997796088621277809e+08
6.948995930678774202e+21 1.122470693434315319e-26 4.630813789086341595e-11 2.911408237257624455e-08 1.118020969973819445e-02 6.000046577841234207e+08
7.030131522379775476e+21 1.121824887745005379e-26 4.628149482651776665e-11 2.943118570560721776e-08 1.117377724401885826e-02 6.002349071796648502e+08
7.112214442918833816e+21 1.121164804483735908e-26 4.625426273318908767e-11 2.975121403313232726e-08 1.116720257857463199e-02 6.004704753709928989e+08
7.195255753186843034e+21 1.120490148313814728e-26 4.622642942660177167e-11 3.007417577845729355e-08 1.116048276174639621e-02 6.007114832722249031e+08
7.279266643220252066e+21 1.119800618767647402e-26 4.619798251080208825e-11 3.040007865531276303e-08 1.115361480076941178e-02 6.009580544398884773e+08
7.364258433709005341e+21 1.119095910208507688e-26 4.616890937658094436e-11 3.072892963672858685e-08 1.114659565139253412e-02 6.012103151240059137e+08
7.450242577521808769e+21 1.118375711795194225e-26 4.613919720001581694e-11 3.106073492304686573e-08 1.113942221752618755e-02 6.014683943196979761e+08
7.537230661249781465e+21 1.117639707449810759e-26 4.610883294114148010e-11 3.139549990906553862e-08 1.113209135092143968e-02 6.017324238192758560e+08
7.625234406767546335e+21 1.116887575828938127e-26 4.607780334276071332e-11 3.173322915029676569e-08 1.112459985088286654e-02 6.020025382647794485e+08
7.714265672812840616e+21 1.116118990298458413e-26 4.604609492940564044e-11 3.207392632833347166e-08 1.111694446401779307e-02 6.022788752009271383e+08
7.804336456584575058e+21 1.115333618912324733e-26 4.601369400646186172e-11 3.241759421531283287e-08 1.110912188402482861e-02 6.025615751284229755e+08
7.895458895359242142e+21 1.114531124395578415e-26 4.598058665946783190e-11 3.276423463746675552e-08 1.110112875152471576e-02 6.028507815575760603e+08
7.987645268126816272e+21 1.113711164131927960e-26 4.594675875360244759e-11 3.311384843775491130e-08 1.109296165393661160e-02 6.031466410621737242e+08
8.080907997245133029e+21 1.112873390156238187e-26 4.591219593337511309e-11 3.346643543756818085e-08 1.108461712540327604e-02 6.034493033335411549e+08
8.175259650113894613e+21 1.112017449152275822e-26 4.587688362253280536e-11 3.382199439749992427e-08 1.107609164676861928e-02 6.037589212347263098e+08
8.270712940868164125e+21 1.111142982456092767e-26 4.584080702419960898e-11 3.418052297717867284e-08 1.106738164561139361e-02 6.040756508547261953e+08
8.367280732091693662e+21 1.110249626065441253e-26 4.580395112126516157e-11 3.454201769415836438e-08 1.105848349633898296e-02 6.043996515626761913e+08
8.464976036549921604e+21 1.109337010655643442e-26 4.576630067703936712e-11 3.490647388186238974e-08 1.104939352034545880e-02 6.047310860619071722e+08
8.563812018943882691e+21 1.108404761602347114e-26 4.572784023619116207e-11 3.527388564658364764e-08 1.104010798623824251e-02 6.050701204437743425e+08
8.663801997683918373e+21 1.107452499011644125e-26 4.568855412599111504e-11 3.564424582353528724e-08 1.103062311013809117e-02 6.054169242411416769e+08
8.764959446684429976e+21 1.106479837758032331e-26 4.564842645787753175e-11 3.601754593195825977e-08 1.102093505605721523e-02 6.057716704814087152e+08
8.867297997179603386e+21 1.105486387530741570e-26 4.560744112936767522e-11 3.639377612928714811e-08 1.101103993636069929e-02 6.061345357389440536e+08
8.970831439559962657e+21 1.104471752888968555e-26 4.556558182633650622e-11 3.677292516437808609e-08 1.100093381231666452e-02 6.065057001867836714e+08
9.075573725231088402e+21 1.103435533326586173e-26 4.552283202568630522e-11 3.715498032981006348e-08 1.099061269474079297e-02 6.068853476474422216e+08
9.181538968493327647e+21 1.102377323346942062e-26 4.547917499843250852e-11 3.753992741326280616e-08 1.098007254474134969e-02 6.072736656426613331e+08
9.288741448443800584e+21 1.101296712548371662e-26 4.543459381323163353e-11 3.792775064798666354e-08 1.096930927457092329e-02 6.076708454419174194e+08
9.397195610900545929e+21 1.100193285721100591e-26 4.538907134037899096e-11 3.831843266237600419e-08 1.095831874859161045e-02 6.080770821094843149e+08
9.506916070349216940e+21 1.099066622956236882e-26 4.534259025630526450e-11 3.871195442866287514e-08 1.094709678436061283e-02 6.084925745498360395e+08
9.617917611912099529e+21 1.097916299767599515e-26 4.529513304860259591e-11 3.910829521074698529e-08 1.093563915384369693e-02 6.089175255511507988e+08
9.730215193340924658e+21 1.096741887227152246e-26 4.524668202161195099e-11 3.950743251118786087e-08 1.092394158476416022e-02 6.093521418266646862e+08
9.843823947032148574e+21 1.095542952114877267e-26 4.519721930260629459e-11 3.990934201737692067e-08 1.091199976209563174e-02 6.097966340535919666e+08
9.958759182066239144e+21 1.094319057083941639e-26 4.514672684860457501e-11 4.031399754692114236e-08 1.089980932970718158e-02 6.102512169093148708e+08
1.007503638627030034e+22 1.093069760842071386e-26 4.509518645385443850e-11 4.072137099226463733e-08 1.088736589216987745e-02 6.107161091045131683e+08
1.019267122830557525e+22 1.091794618350077599e-26 4.504257975802251938e-11 4.113143226458633665e-08 1.087466501673417345e-02 6.111915334128855467e+08
1.031167955977851686e+22 1.090493181038555924e-26 4.498888825513447885e-11 4.154414923700438715e-08 1.086170223548831547e-02 6.116777166970727444e+08
1.043207741737692194e+22 1.089164997043799605e-26 4.493409330330778654e-11 4.195948768713239527e-08 1.084847304770811781e-02 6.121748899303747416e+08
1.055388102503090566e+22 1.087809611464046640e-26 4.487817613532325030e-11 4.237741123902957250e-08 1.083497292240927744e-02 6.126832882138098478e+08
1.067710679609913219e+22 1.086426566637224036e-26 4.482111787008356797e-11 4.279788130459348022e-08 1.082119730111380691e-02 6.132031507880334854e+08
1.080177133558063484e+22 1.085015402441415622e-26 4.476289952500926859e-11 4.322085702444788990e-08 1.080714160084280187e-02 6.137347210395911932e+08
1.092789144235203887e+22 1.083575653782425826e-26 4.470350191238679722e-11 4.364629520838062405e-08 1.079280118909167231e-02 6.142782475731052160e+08
1.105548411143177686e+22 1.082106747449811471e-26 4.464290138410810423e-11 4.407415027539669197e-08 1.077817035647932707e-02 6.148340234188274145e+08
1.118456653626986830e+22 1.080608153768265924e-26 4.458107608813083091e-11 4.450437419344703169e-08 1.076324382725020283e-02 6.154023290509464741e+08
1.131515611106495378e+22 1.079079392774714483e-26 4.451800622331774758e-11 4.493691641890757579e-08 1.074801682080035910e-02 6.159834299897148609e+08
1.144727043310784768e+22 1.077519981026648155e-26 4.445367184498565436e-11 4.537172383588132038e-08 1.073248452186944049e-02 6.165775970087618828e+08
1.158092730515336882e+22 1.075929431776114756e-26 4.438805287208351880e-11 4.580874069540848437e-08 1.071664208227369845e-02 6.171851062230619192e+08
1.171614473781894342e+22 1.074307255155607294e-26 4.432112909486136428e-11 4.624790855466535299e-08 1.070048462275749804e-02 6.178062391772038937e+08
1.185294095201167055e+22 1.072652958376325049e-26 4.425288018304966456e-11 4.668916621624757300e-08 1.068400723496807682e-02 6.184412829338573217e+08
1.199133438138364042e+22 1.070966045939321450e-26 4.418328569457035696e-11 4.713244966763381977e-08 1.066720498355865077e-02 6.190905301623084545e+08
1.213134367481592073e+22 1.069246019860062387e-26 4.411232508480111656e-11 4.757769202093339891e-08 1.065007290842509211e-02 6.197542792269370556e+08
1.227298769893163899e+22 1.067492379906935047e-26 4.403997771641514137e-11 4.802482345302689775e-08 1.063260602708156546e-02 6.204328342754806280e+08
1.241628554063791102e+22 1.065704623854273933e-26 4.396622286981994548e-11 4.847377114621405736e-08 1.061479933718076016e-02 6.211265053269250393e+08
1.256125650969845092e+22 1.063882247750461969e-26 4.389103975421793350e-11 4.892445922949472221e-08 1.059664781918426626e-02 6.218356083588490486e+08
1.270792014133521600e+22 1.062024746201724137e-26 4.381440751931453470e-11 4.937680872060479404e-08 1.057814643918926836e-02 6.225604653940191269e+08
1.285629619886102885e+22 1.060131612672207997e-26 4.373630526769812409e-11 4.983073746894719514e-08 1.055929015191744806e-02 6.233014045860289335e+08
1.300640467634232702e+22 1.058202339800997521e-26 4.365671206791865911e-11 5.028616009955473614e-08 1.054007390387256236e-02 6.240587603037430048e+08
1.315826580129403267e+22 1.056236419736690474e-26 4.357560696829079078e-11 5.074298795823843943e-08 1.052049263667294635e-02 6.248328732143030167e+08
1.331190003740485616e+22 1.054233344490235263e-26 4.349296901145040075e-11 5.120112905806946977e-08 1.050054129056589985e-02 6.256240903644045591e+08
1.346732808729492508e+22 1.052192606306697673e-26 4.340877724969200323e-11 5.166048802736108730e-08 1.048021480813061609e-02 6.264327652595541477e+08
1.362457089530552910e+22 1.050113698056678104e-26 4.332301076111686802e-11 5.212096605931740932e-08 1.045950813817683733e-02 6.272592579409717321e+08
1.378364965032153003e+22 1.047996113648105949e-26 4.323564866662184330e-11 5.258246086352487230e-08 1.043841623984646978e-02 6.281039350597859621e+08
1.394458578862617710e+22 1.045839348459172644e-26 4.314667014776024658e-11 5.304486661946679245e-08 1.041693408692576095e-02 6.289671699481266737e+08
1.410740099679036585e+22 1.043642899793158155e-26 4.305605446550595278e-11 5.350807393225506145e-08 1.039505667237552652e-02 6.298493426867035627e+08
1.427211721459452242e+22 1.041406267355974412e-26 4.296378097995472976e-11 5.397196979076870617e-08 1.037277901308765460e-02 6.307508401684010029e+08
1.443875663798515794e+22 1.039128953757219630e-26 4.286982917099550115e-11 5.443643752840668326e-08 1.035009615487579061e-02 6.316720561574002504e+08
1.460734172206594209e+22 1.036810465035599317e-26 4.277417865998686640e-11 5.490135678666244483e-08 1.032700317770871186e-02 6.326133913432859182e+08
1.477789518412312792e+22 1.034450311209576501e-26 4.267680923247449180e-11 5.536660348173473347e-08 1.030349520119500789e-02 6.335752533895510435e+08
1.495044000668745676e+22 1.032048006854121030e-26 4.257770086198521286e-11 5.583204977440178348e-08 1.027956739032770579e-02 6.345580569758765697e+08
1.512499944063065968e+22 1.029603071704499549e-26 4.247683373493668017e-11 5.629756404337929578e-08 1.025521496149823207e-02 6.355622238334857225e+08
1.530159700829868445e+22 1.027115031288013024e-26 4.237418827670010155e-11 5.676301086240259170e-08 1.023043318878875084e-02 6.365881827728415728e+08
1.548025650668140233e+22 1.024583417584654560e-26 4.226974517885597890e-11 5.722825098126867231e-08 1.020521741055254589e-02 6.376363697028807402e+08
1.566100201061941772e+22 1.022007769717663971e-26 4.216348542768333300e-11 5.769314131108461682e-08 1.017956303629219579e-02 6.387072276409165859e+08
1.584385787604774578e+22 1.019387634674998206e-26 4.205539033392439547e-11 5.815753491396831050e-08 1.015346555384567633e-02 6.398012067122672796e+08
1.602884874327856618e+22 1.016722568062724353e-26 4.194544156386615294e-11 5.862128099746086608e-08 1.012692053689041860e-02 6.409187641386066675e+08
1.621599954032108398e+22 1.014012134891422784e-26 4.183362117178396044e-11 5.908422491390017008e-08 1.009992365277617883e-02 6.420603642139248848e+08
1.640533548624077495e+22 1.011255910396663410e-26 4.171991163379060571e-11 5.954620816502223055e-08 1.007247067069725818e-02 6.432264782669280767e+08
1.659688209455782455e+22 1.008453480894663117e-26 4.160429588313703020e-11 6.000706841205035846e-08 1.004455747021517492e-02 6.444175846085940599e+08
1.679066517668465371e+22 1.005604444674270880e-26 4.148675734701158477e-11 6.046663949153643088e-08 1.001618005014313917e-02 6.456341684635007381e+08
1.698671084540483181e+22 1.002708412926407129e-26 4.136727998488458153e-11 6.092475143722458483e-08 9.987334537803612897e-03 6.468767218834520578e+08
1.718504551839133860e+22 9.997650107121780473e-27 4.124584832844839948e-11 6.138123050819798311e-08 9.958017198671068743e-03 6.481457436417802572e+08
1.738569592176654051e+22 9.967738779708421793e-27 4.112244752320166342e-11 6.183589922357988145e-08 9.928224446411702125e-03 6.494417391066055298e+08
1.758868909370360254e+22 9.937346705688764306e-27 4.099706337172903314e-11 6.228857640405106750e-08 9.897952853332499940e-03 6.507652200911853313e+08
1.779405238807010319e+22 9.906470613913866998e-27 4.086968237872793999e-11 6.273907722044825709e-08 9.867199161252082976e-03 6.521167046793458462e+08
1.800181347811346245e+22 9.875107414771651950e-27 4.074029179783600515e-11 6.318721324970007218e-08 9.835960292806282187e-03 6.534967170238243341e+08
1.821200036019084617e+22 9.843254211986587513e-27 4.060887968031129717e-11 6.363279253836114260e-08 9.804233363201046367e-03 6.549057871152111292e+08
1.842464135754117913e+22 9.810908314882253963e-27 4.047543492562212963e-11 6.407561967398707262e-08 9.772015692426395950e-03 6.563444505189610720e+08
1.863976512410191554e+22 9.778067251119939873e-27 4.033994733400093439e-11 6.451549586459832075e-08 9.739304817944520118e-03 6.578132480777952671e+08
1.885740064837039083e+22 9.744728779927122030e-27 4.020240766101900179e-11 6.495221902646636354e-08 9.706098507865815184e-03 6.593127255765849352e+08
1.907757725730947990e+22 9.710890905829902687e-27 4.006280767424042978e-11 6.538558388044601150e-08 9.672394774626887765e-03 6.608434333665940762e+08
1.930032462030040780e+22 9.676551892903203854e-27 3.992114021201204724e-11 6.581538205707409252e-08 9.638191889184249614e-03 6.624059259457471371e+08
1.952567275314015633e+22 9.641710279553532855e-27 3.977739924445054876e-11 6.624140221063084238e-08 9.603488395738492625e-03 6.640007614912983179e+08
1.975365202208634385e+22 9.606364893848547907e-27 3.963157993668543491e-11 6.666343014235834345e-08 9.568283127003075067e-03 6.656285013410540819e+08
1.998429314794912534e+22 9.570514869408266638e-27 3.948367871441905347e-11 6.708124893300831664e-08 9.532575220032537058e-03 6.672897094189929962e+08
2.021762721023111306e+22 9.534159661872741794e-27 3.933369333186486893e-11 6.749463908487809845e-08 9.496364132624893900e-03 6.689849516008373499e+08
2.045368565131472221e+22 9.497298878640975602e-27 3.918162216932615901e-11 6.790337867347187694e-08 9.459649473735507949e-03 6.707148038340446949e+08
2.069250028070012505e+22 9.459931582168005244e-27 3.902746135891028269e-11 6.830724350891185929e-08 9.422430309536052040e-03 6.724798855142754316e+08
2.093410327929099492e+22 9.422057279184874276e-27 3.887120886560936553e-11 6.870600730719131364e-08 9.384706148712996382e-03 6.742808137656871080e+08
2.117852720373114392e+22 9.383675784010383117e-27 3.871286392338554957e-11 6.909944187134922550e-08 9.346476806321224462e-03 6.761182099618265629e+08
2.142580499079179429e+22 9.344787182872645800e-27 3.855242688797759599e-11 6.948731728261533930e-08 9.307742368247022210e-03 6.779927016121559143e+08
2.167596996180917721e+22 9.305391842631344150e-27 3.838989927288503833e-11 6.986940210154748879e-08 9.268503199895758785e-03 6.799049221518785954e+08
2.192905582717573477e+22 9.265490419423175922e-27 3.822528378503544791e-11 7.024546357916198388e-08 9.228759954803059107e-03 6.818555107139637470e+08
2.218509669088198499e+22 9.225083867201905914e-27 3.805858436001688021e-11 7.061526787801634352e-08 9.188513583141004817e-03 6.838451118830021620e+08
2.244412705511229201e+22 9.184173446140904920e-27 3.788980619674299160e-11 7.097858030318389103e-08 9.147765340087356256e-03 6.858743754306704998e+08
2.270618182489413465e+22 9.142760730864007945e-27 3.771895579140990853e-11 7.133516554301993121e-08 9.106516794023793160e-03 6.879439560326621532e+08
2.297129631280183797e+22 9.100847618467549994e-27 3.754604097059155585e-11 7.168478791958716035e-08 9.064769834526135994e-03 6.900545129670885801e+08
2.323950624371428557e+22 9.058436336293533398e-27 3.737107092330830533e-11 7.202721164857049211e-08 9.022526680106708261e-03 6.922067097945067883e+08
2.351084775963005184e+22 9.015529449410228782e-27 3.719405623188856727e-11 7.236220110847908366e-08 8.979789885665280871e-03 6.944012140199371576e+08
2.378535742453690925e+22 8.972129867754035053e-27 3.701500890143295105e-11 7.268952111888650765e-08 8.936562349602616279e-03 6.966386967374109030e+08
