# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
3.235856159999999827e+23 1.970645124857940099e-27 2.764944161960946135e-12 9.093101017984992531e-09 2.002641194459406360e-03 8.403519571114888720e+01 2.802090145546558500e+15 2.148504918418746091e-06
3.236596799999999738e+23 1.969699442180013912e-27 2.763617307233823651e-12 9.093101017984992531e-09 2.001680157353429371e-03 8.406209127683727900e+01 2.802763616980354500e+15 2.148504918418746091e-06
3.237337440000000320e+23 1.968754213320852161e-27 2.762291089244146024e-12 9.093101017984992531e-09 2.000719581434573426e-03 8.408899545048377888e+01 2.803437088414151000e+15 2.148504918418746091e-06
3.238078080000000231e+23 1.967809438062675935e-27 2.760965507686356451e-12 9.093101017984992531e-09 1.999759466481524240e-03 8.411590823484331736e+01 2.804110559847947000e+15 2.148504918418746091e-06
3.238818720000000142e+23 1.966865116187808921e-27 2.759640562255040705e-12 9.093101017984992531e-09 1.998799812273070742e-03 8.414282963267177706e+01 2.804784031281743000e+15 2.148504918418746091e-06
3.239559360000000052e+23 1.965921247478678120e-27 2.758316252644929557e-12 9.093101017984992531e-09 1.997840618588108113e-03 8.416975964672589328e+01 2.805457502715539000e+15 2.148504918418746091e-06
3.240299999999999963e+23 1.964977831717816002e-27 2.756992578550901204e-12 9.093101017984992531e-09 1.996881885205637353e-03 8.419669827976335341e+01 2.806130974149335000e+15 2.148504918418746091e-06
3.241040639999999874e+23 1.964034868687859067e-27 2.755669539667980453e-12 9.093101017984992531e-09 1.995923611904765714e-03 8.422364553454268332e+01 2.806804445583131000e+15 2.148504918418746091e-06
3.241781279999999785e+23 1.963092358171547132e-27 2.754347135691337920e-12 9.093101017984992531e-09 1.994965798464705831e-03 8.425060141382330414e+01 2.807477917016927000e+15 2.148504918418746091e-06
3.242521919999999696e+23 1.962150299951725122e-27 2.753025366316290432e-12 9.093101017984992531e-09 1.994008444664776593e-03 8.427756592036554650e+01 2.808151388450723000e+15 2.148504918418746091e-06
3.243262560000000278e+23 1.961208693811339841e-27 2.751704231238297795e-12 9.093101017984992531e-09 1.993051550284400970e-03 8.430453905693060790e+01 2.808824859884519500e+15 2.148504918418746091e-06
3.244003200000000189e+23 1.960267539533446432e-27 2.750383730152972486e-12 9.093101017984992531e-09 1.992095115103111221e-03 8.433152082628055268e+01 2.809498331318315500e+15 2.148504918418746091e-06
3.244743840000000100e+23 1.959326836901199405e-27 2.749063862756065925e-12 9.093101017984992531e-09 1.991139138900541519e-03 8.435851123117839734e+01 2.810171802752111500e+15 2.148504918418746091e-06
3.245484480000000010e+23 1.958386585697860892e-27 2.747744628743480590e-12 9.093101017984992531e-09 1.990183621456434460e-03 8.438551027438798258e+01 2.810845274185907500e+15 2.148504918418746091e-06
3.246225119999999921e+23 1.957446785706794184e-27 2.746426027811261532e-12 9.093101017984992531e-09 1.989228562550636719e-03 8.441251795867404439e+01 2.811518745619703500e+15 2.148504918418746091e-06
3.246965759999999832e+23 1.956507436711468761e-27 2.745108059655601629e-12 9.093101017984992531e-09 1.988273961963101660e-03 8.443953428680222828e+01 2.812192217053499000e+15 2.148504918418746091e-06
3.247706399999999743e+23 1.955568538495457414e-27 2.743790723972839971e-12 9.093101017984992531e-09 1.987319819473888031e-03 8.446655926153900396e+01 2.812865688487295000e+15 2.148504918418746091e-06
3.248447040000000325e+23 1.954630090842436970e-27 2.742474020459460242e-12 9.093101017984992531e-09 1.986366134863160396e-03 8.449359288565179327e+01 2.813539159921092000e+15 2.148504918418746091e-06
3.249187680000000236e+23 1.953692093536189362e-27 2.741157948812094760e-12 9.093101017984992531e-09 1.985412907911190006e-03 8.452063516190882808e+01 2.814212631354888000e+15 2.148504918418746091e-06
3.249928320000000147e+23 1.952754546360599122e-27 2.739842508727519227e-12 9.093101017984992531e-09 1.984460138398352631e-03 8.454768609307926397e+01 2.814886102788684000e+15 2.148504918418746091e-06
3.250668960000000058e+23 1.951817449099655530e-27 2.738527699902656765e-12 9.093101017984992531e-09 1.983507826105130288e-03 8.457474568193309494e+01 2.815559574222479500e+15 2.148504918418746091e-06
3.251409599999999969e+23 1.950880801537452260e-27 2.737213522034576307e-12 9.093101017984992531e-09 1.982555970812111251e-03 8.460181393124119609e+01 2.816233045656275500e+15 2.148504918418746091e-06
3.252150239999999879e+23 1.949944603458185939e-27 2.735899974820492185e-12 9.093101017984992531e-09 1.981604572299988307e-03 8.462889084377536619e+01 2.816906517090071500e+15 2.148504918418746091e-06
3.252890879999999790e+23 1.949008854646158663e-27 2.734587057957764943e-12 9.093101017984992531e-09 1.980653630349560931e-03 8.465597642230822828e+01 2.817579988523867500e+15 2.148504918418746091e-06
3.253631519999999701e+23 1.948073554885775844e-27 2.733274771143902548e-12 9.093101017984992531e-09 1.979703144741734849e-03 8.468307066961324381e+01 2.818253459957663500e+15 2.148504918418746091e-06
3.254372160000000283e+23 1.947138703961546207e-27 2.731963114076555137e-12 9.093101017984992531e-09 1.978753115257519003e-03 8.471017358846488321e+01 2.818926931391460000e+15 2.148504918418746091e-06
3.255112800000000194e+23 1.946204301658085379e-27 2.730652086453526330e-12 9.093101017984992531e-09 1.977803541678032923e-03 8.473728518163827061e+01 2.819600402825256000e+15 2.148504918418746091e-06
3.255853440000000105e+23 1.945270347760109794e-27 2.729341687972757474e-12 9.093101017984992531e-09 1.976854423784497189e-03 8.476440545190956755e+01 2.820273874259052000e+15 2.148504918418746091e-06
3.256594080000000016e+23 1.944336842052442425e-27 2.728031918332341783e-12 9.093101017984992531e-09 1.975905761358240798e-03 8.479153440205575976e+01 2.820947345692848000e+15 2.148504918418746091e-06
3.257334719999999927e+23 1.943403784320007770e-27 2.726722777230514235e-12 9.093101017984992531e-09 1.974957554180696833e-03 8.481867203485464302e+01 2.821620817126644000e+15 2.148504918418746091e-06
3.258075359999999837e+23 1.942471174347832206e-27 2.725414264365652388e-12 9.093101017984992531e-09 1.974009802033400724e-03 8.484581835308512154e+01 2.822294288560440000e+15 2.148504918418746091e-06
3.258815999999999748e+23 1.941539011921027128e-27 2.724106379436254564e-12 9.093101017984992531e-09 1.973062504697975506e-03 8.487297335952735011e+01 2.822967759994236000e+15 2.148504918418746091e-06
3.259556640000000330e+23 1.940607296824821955e-27 2.722799122140981449e-12 9.093101017984992531e-09 1.972115661956162606e-03 8.490013705696206614e+01 2.823641231428032500e+15 2.148504918418746091e-06
3.260297280000000241e+23 1.939676028844551574e-27 2.721492492178646000e-12 9.093101017984992531e-09 1.971169273589812310e-03 8.492730944817071759e+01 2.824314702861828000e+15 2.148504918418746091e-06
3.261037920000000152e+23 1.938745207765652035e-27 2.720186489248200520e-12 9.093101017984992531e-09 1.970223339380876813e-03 8.495449053593578981e+01 2.824988174295624000e+15 2.148504918418746091e-06
3.261778560000000063e+23 1.937814833373662342e-27 2.718881113048741499e-12 9.093101017984992531e-09 1.969277859111412832e-03 8.498168032304059238e+01 2.825661645729420000e+15 2.148504918418746091e-06
3.262519199999999974e+23 1.936884905454224456e-27 2.717576363279510835e-12 9.093101017984992531e-09 1.968332832563582033e-03 8.500887881226938703e+01 2.826335117163216000e+15 2.148504918418746091e-06
3.263259839999999885e+23 1.935955423793081861e-27 2.716272239639891784e-12 9.093101017984992531e-09 1.967388259519648862e-03 8.503608600640731652e+01 2.827008588597012000e+15 2.148504918418746091e-06
3.264000479999999796e+23 1.935026388176080995e-27 2.714968741829414627e-12 9.093101017984992531e-09 1.966444139761983154e-03 8.506330190824041892e+01 2.827682060030808000e+15 2.148504918418746091e-06
3.264741119999999706e+23 1.934097798389171611e-27 2.713665869547751810e-12 9.093101017984992531e-09 1.965500473073059258e-03 8.509052652055561339e+01 2.828355531464604000e+15 2.148504918418746091e-06
3.265481760000000288e+23 1.933169654218404628e-27 2.712363622494718764e-12 9.093101017984992531e-09 1.964557259235453872e-03 8.511775984614075696e+01 2.829029002898400500e+15 2.148504918418746091e-06
3.266222400000000199e+23 1.932241955449935351e-27 2.711062000370277127e-12 9.093101017984992531e-09 1.963614498031850814e-03 8.514500188778457357e+01 2.829702474332196500e+15 2.148504918418746091e-06
3.266963040000000110e+23 1.931314701870020251e-27 2.709761002874531518e-12 9.093101017984992531e-09 1.962672189245035816e-03 8.517225264827666820e+01 2.830375945765992500e+15 2.148504918418746091e-06
3.267703680000000021e+23 1.930387893265018754e-27 2.708460629707729940e-12 9.093101017984992531e-09 1.961730332657899561e-03 8.519951213040758375e+01 2.831049417199788500e+15 2.148504918418746091e-06
3.268444319999999932e+23 1.929461529421392525e-27 2.707160880570262970e-12 9.093101017984992531e-09 1.960788928053436384e-03 8.522678033696871580e+01 2.831722888633584500e+15 2.148504918418746091e-06
3.269184959999999843e+23 1.928535610125705467e-27 2.705861755162668205e-12 9.093101017984992531e-09 1.959847975214745568e-03 8.525405727075241202e+01 2.832396360067380500e+15 2.148504918418746091e-06
3.269925599999999754e+23 1.927610135164625159e-27 2.704563253185624199e-12 9.093101017984992531e-09 1.958907473925030045e-03 8.528134293455183013e+01 2.833069831501176500e+15 2.148504918418746091e-06
3.270666239999999664e+23 1.926685104324921057e-27 2.703265374339954913e-12 9.093101017984992531e-09 1.957967423967597702e-03 8.530863733116105152e+01 2.833743302934972500e+15 2.148504918418746091e-06
3.271406880000000246e+23 1.925760517393464140e-27 2.701968118326627689e-12 9.093101017984992531e-09 1.957027825125859204e-03 8.533594046337508132e+01 2.834416774368769000e+15 2.148504918418746091e-06
3.272147520000000157e+23 1.924836374157230496e-27 2.700671484846754059e-12 9.093101017984992531e-09 1.956088677183331469e-03 8.536325233398974888e+01 2.835090245802565000e+15 2.148504918418746091e-06
3.272888160000000068e+23 1.923912674403297015e-27 2.699375473601590154e-12 9.093101017984992531e-09 1.955149979923634634e-03 8.539057294580179303e+01 2.835763717236361000e+15 2.148504918418746091e-06
3.273628799999999979e+23 1.922989417918842109e-27 2.698080084292533464e-12 9.093101017984992531e-09 1.954211733130491613e-03 8.541790230160887631e+01 2.836437188670157000e+15 2.148504918418746091e-06
3.274369439999999890e+23 1.922066604491149658e-27 2.696785316621128501e-12 9.093101017984992531e-09 1.953273936587732011e-03 8.544524040420949973e+01 2.837110660103953000e+15 2.148504918418746091e-06
3.275110079999999801e+23 1.921144233907602912e-27 2.695491170289060332e-12 9.093101017984992531e-09 1.952336590079287778e-03 8.547258725640301691e+01 2.837784131537749000e+15 2.148504918418746091e-06
3.275850719999999712e+23 1.920222305955689509e-27 2.694197644998161042e-12 9.093101017984992531e-09 1.951399693389195816e-03 8.549994286098977625e+01 2.838457602971545000e+15 2.148504918418746091e-06
3.276591360000000294e+23 1.919300820422998609e-27 2.692904740450403273e-12 9.093101017984992531e-09 1.950463246301596459e-03 8.552730722077090775e+01 2.839131074405341000e+15 2.148504918418746091e-06
3.277332000000000204e+23 1.918379777097223767e-27 2.691612456347908299e-12 9.093101017984992531e-09 1.949527248600736295e-03 8.555468033854840826e+01 2.839804545839137000e+15 2.148504918418746091e-06
3.278072640000000115e+23 1.917459175766160054e-27 2.690320792392937145e-12 9.093101017984992531e-09 1.948591700070964475e-03 8.558206221712521256e+01 2.840478017272933000e+15 2.148504918418746091e-06
3.278813280000000026e+23 1.916539016217703347e-27 2.689029748287895429e-12 9.093101017984992531e-09 1.947656600496734019e-03 8.560945285930512227e+01 2.841151488706729000e+15 2.148504918418746091e-06
3.279553919999999937e+23 1.915619298239854992e-27 2.687739323735333770e-12 9.093101017984992531e-09 1.946721949662603111e-03 8.563685226789276328e+01 2.841824960140525000e+15 2.148504918418746091e-06
3.280294559999999848e+23 1.914700021620716778e-27 2.686449518437945360e-12 9.093101017984992531e-09 1.945787747353233807e-03 8.566426044569371356e+01 2.842498431574321000e+15 2.148504918418746091e-06
3.281035199999999759e+23 1.913781186148490580e-27 2.685160332098564352e-12 9.093101017984992531e-09 1.944853993353388988e-03 8.569167739551446061e+01 2.843171903008117000e+15 2.148504918418746091e-06
3.281775839999999670e+23 1.912862791611462935e-27 2.683871764420142839e-12 9.093101017984992531e-09 1.943920687447917841e-03 8.571910312016287037e+01 2.843845374441913000e+15 2.148504918418746091e-06
3.282516480000000252e+23 1.911944837798033381e-27 2.682583815105791237e-12 9.093101017984992531e-09 1.942987829421784262e-03 8.574653762244746247e+01 2.844518845875709500e+15 2.148504918418746091e-06
3.283257120000000163e+23 1.911027324496708358e-27 2.681296483858769409e-12 9.093101017984992531e-09 1.942055419060060347e-03 8.577398090517742446e+01 2.845192317309505500e+15 2.148504918418746091e-06
3.283997760000000073e+23 1.910110251496092238e-27 2.680009770382476558e-12 9.093101017984992531e-09 1.941123456147918593e-03 8.580143297116295287e+01 2.845865788743301500e+15 2.148504918418746091e-06
3.284738399999999984e+23 1.909193618584891635e-27 2.678723674380454061e-12 9.093101017984992531e-09 1.940191940470635144e-03 8.582889382321512528e+01 2.846539260177097500e+15 2.148504918418746091e-06
3.285479039999999895e+23 1.908277425551914682e-27 2.677438195556385063e-12 9.093101017984992531e-09 1.939260871813588711e-03 8.585636346414595721e+01 2.847212731610893500e+15 2.148504918418746091e-06
3.286219679999999806e+23 1.907361672186069240e-27 2.676153333614095283e-12 9.093101017984992531e-09 1.938330249962260353e-03 8.588384189676834524e+01 2.847886203044689500e+15 2.148504918418746091e-06
3.286960319999999717e+23 1.906446358276365767e-27 2.674869088257550594e-12 9.093101017984992531e-09 1.937400074702234345e-03 8.591132912389606702e+01 2.848559674478485500e+15 2.148504918418746091e-06
3.287700960000000299e+23 1.905531483611914093e-27 2.673585459190858231e-12 9.093101017984992531e-09 1.936470345819196227e-03 8.593882514834392339e+01 2.849233145912282000e+15 2.148504918418746091e-06
3.288441600000000210e+23 1.904617047981926999e-27 2.672302446118271641e-12 9.093101017984992531e-09 1.935541063098937141e-03 8.596632997292746836e+01 2.849906617346078000e+15 2.148504918418746091e-06
3.289182240000000121e+23 1.903703051175716640e-27 2.671020048744181191e-12 9.093101017984992531e-09 1.934612226327347972e-03 8.599384360046326492e+01 2.850580088779874000e+15 2.148504918418746091e-06
3.289922880000000031e+23 1.902789492982697405e-27 2.669738266773121036e-12 9.093101017984992531e-09 1.933683835290423694e-03 8.602136603376872870e+01 2.851253560213670000e+15 2.148504918418746091e-06
3.290663519999999942e+23 1.901876373192383057e-27 2.668457099909765888e-12 9.093101017984992531e-09 1.932755889774261191e-03 8.604889727566222746e+01 2.851927031647466000e+15 2.148504918418746091e-06
3.291404159999999853e+23 1.900963691594389951e-27 2.667176547858933839e-12 9.093101017984992531e-09 1.931828389565060566e-03 8.607643732896298161e+01 2.852600503081261500e+15 2.148504918418746091e-06
3.292144799999999764e+23 1.900051447978434892e-27 2.665896610325581926e-12 9.093101017984992531e-09 1.930901334449124269e-03 8.610398619649116370e+01 2.853273974515057500e+15 2.148504918418746091e-06
3.292885439999999675e+23 1.899139642134335486e-27 2.664617287014812586e-12 9.093101017984992531e-09 1.929974724212857535e-03 8.613154388106777049e+01 2.853947445948853500e+15 2.148504918418746091e-06
3.293626080000000257e+23 1.898228273852009784e-27 2.663338577631867196e-12 9.093101017984992531e-09 1.929048558642767726e-03 8.615911038551479351e+01 2.854620917382650000e+15 2.148504918418746091e-06
3.294366720000000168e+23 1.897317342921479153e-27 2.662060481882130519e-12 9.093101017984992531e-09 1.928122837525466510e-03 8.618668571265503431e+01 2.855294388816446000e+15 2.148504918418746091e-06
3.295107360000000079e+23 1.896406849132864329e-27 2.660782999471128679e-12 9.093101017984992531e-09 1.927197560647666815e-03 8.621426986531221814e+01 2.855967860250242000e+15 2.148504918418746091e-06
3.295847999999999990e+23 1.895496792276386133e-27 2.659506130104527954e-12 9.093101017984992531e-09 1.926272727796183920e-03 8.624186284631100818e+01 2.856641331684038000e+15 2.148504918418746091e-06
3.296588639999999900e+23 1.894587172142368343e-27 2.658229873488138813e-12 9.093101017984992531e-09 1.925348338757936753e-03 8.626946465847690604e+01 2.857314803117834000e+15 2.148504918418746091e-06
3.297329279999999811e+23 1.893677988521234466e-27 2.656954229327912280e-12 9.093101017984992531e-09 1.924424393319946374e-03 8.629707530463635123e+01 2.857988274551630000e+15 2.148504918418746091e-06
3.298069919999999722e+23 1.892769241203509528e-27 2.655679197329939936e-12 9.093101017984992531e-09 1.923500891269336625e-03 8.632469478761659332e+01 2.858661745985426000e+15 2.148504918418746091e-06
3.298810560000000304e+23 1.891860929979819000e-27 2.654404777200456746e-12 9.093101017984992531e-09 1.922577832393333264e-03 8.635232311024590501e+01 2.859335217419222500e+15 2.148504918418746091e-06
3.299551200000000215e+23 1.890953054640890595e-27 2.653130968645840249e-12 9.093101017984992531e-09 1.921655216479266782e-03 8.637996027535331223e+01 2.860008688853018500e+15 2.148504918418746091e-06
3.300291840000000126e+23 1.890045614977552108e-27 2.651857771372606521e-12 9.093101017984992531e-09 1.920733043314568284e-03 8.640760628576877878e+01 2.860682160286814500e+15 2.148504918418746091e-06
3.301032480000000037e+23 1.889138610780732500e-27 2.650585185087417042e-12 9.093101017984992531e-09 1.919811312686772308e-03 8.643526114432319218e+01 2.861355631720610500e+15 2.148504918418746091e-06
3.301773119999999948e+23 1.888232041841461893e-27 2.649313209497072231e-12 9.093101017984992531e-09 1.918890024383515958e-03 8.646292485384829263e+01 2.862029103154406500e+15 2.148504918418746091e-06
3.302513759999999858e+23 1.887325907950870853e-27 2.648041844308514680e-12 9.093101017984992531e-09 1.917969178192538687e-03 8.649059741717668715e+01 2.862702574588202500e+15 2.148504918418746091e-06
3.303254399999999769e+23 1.886420208900192187e-27 2.646771089228830363e-12 9.093101017984992531e-09 1.917048773901683378e-03 8.651827883714190648e+01 2.863376046021998500e+15 2.148504918418746091e-06
3.303995039999999680e+23 1.885514944480756635e-27 2.645500943965244195e-12 9.093101017984992531e-09 1.916128811298893533e-03 8.654596911657834823e+01 2.864049517455794500e+15 2.148504918418746091e-06
3.304735680000000262e+23 1.884610114483978521e-27 2.644231408225094183e-12 9.093101017984992531e-09 1.915209290172195915e-03 8.657366825832195900e+01 2.864722988889591000e+15 2.148504918418746091e-06
3.305476320000000173e+23 1.883705718701382660e-27 2.642962481715877469e-12 9.093101017984992531e-09 1.914290210309730917e-03 8.660137626520915433e+01 2.865396460323387000e+15 2.148504918418746091e-06
3.306216960000000084e+23 1.882801756924597180e-27 2.641694164145234173e-12 9.093101017984992531e-09 1.913371571499743011e-03 8.662909314007721662e+01 2.866069931757183000e+15 2.148504918418746091e-06
3.306957599999999995e+23 1.881898228945349580e-27 2.640426455220945376e-12 9.093101017984992531e-09 1.912453373530578803e-03 8.665681888576433778e+01 2.866743403190979000e+15 2.148504918418746091e-06
3.307698239999999906e+23 1.880995134555467085e-27 2.639159354650930697e-12 9.093101017984992531e-09 1.911535616190685512e-03 8.668455350510964763e+01 2.867416874624775000e+15 2.148504918418746091e-06
3.308438879999999816e+23 1.880092473546877365e-27 2.637892862143249904e-12 9.093101017984992531e-09 1.910618299268611840e-03 8.671229700095315707e+01 2.868090346058570500e+15 2.148504918418746091e-06
3.309179519999999727e+23 1.879190245711606384e-27 2.636626977406102517e-12 9.093101017984992531e-09 1.909701422553007535e-03 8.674004937613578647e+01 2.868763817492366500e+15 2.148504918418746091e-06
3.309920160000000309e+23 1.878288450841780192e-27 2.635361700147828205e-12 9.093101017984992531e-09 1.908784985832622958e-03 8.676781063349946521e+01 2.869437288926163000e+15 2.148504918418746091e-06
3.310660800000000220e+23 1.877387088729624566e-27 2.634097030076905175e-12 9.093101017984992531e-09 1.907868988896311256e-03 8.679558077588689002e+01 2.870110760359959000e+15 2.148504918418746091e-06
3.311401440000000131e+23 1.876486159167464652e-27 2.632832966901953402e-12 9.093101017984992531e-09 1.906953431533025102e-03 8.682335980614180926e+01 2.870784231793755000e+15 2.148504918418746091e-06
3.312142080000000042e+23 1.875585661947724965e-27 2.631569510331729782e-12 9.093101017984992531e-09 1.906038313531818870e-03 8.685114772710880970e+01 2.871457703227551000e+15 2.148504918418746091e-06
3.312882719999999953e+23 1.874685596862929389e-27 2.630306660075131363e-12 9.093101017984992531e-09 1.905123634681847762e-03 8.687894454163345870e+01 2.872131174661347000e+15 2.148504918418746091e-06
3.313623359999999864e+23 1.873785963705701536e-27 2.629044415841196960e-12 9.093101017984992531e-09 1.904209394772368464e-03 8.690675025256214781e+01 2.872804646095143000e+15 2.148504918418746091e-06
3.314363999999999775e+23 1.872886762268764744e-27 2.627782777339102309e-12 9.093101017984992531e-09 1.903295593592738708e-03 8.693456486274223494e+01 2.873478117528939000e+15 2.148504918418746091e-06
3.315104639999999685e+23 1.871987992344941721e-27 2.626521744278164916e-12 9.093101017984992531e-09 1.902382230932417491e-03 8.696238837502200170e+01 2.874151588962735000e+15 2.148504918418746091e-06
3.315845280000000267e+23 1.871089653727153110e-27 2.625261316367839205e-12 9.093101017984992531e-09 1.901469306580963340e-03 8.699022079225061077e+01 2.874825060396531500e+15 2.148504918418746091e-06
3.316585920000000178e+23 1.870191746208422868e-27 2.624001493317723390e-12 9.093101017984992531e-09 1.900556820328039732e-03 8.701806211727810592e+01 2.875498531830327500e+15 2.148504918418746091e-06
3.317326560000000089e+23 1.869294269581871450e-27 2.622742274837552603e-12 9.093101017984992531e-09 1.899644771963407723e-03 8.704591235295549723e+01 2.876172003264123500e+15 2.148504918418746091e-06
3.318067200000000000e+23 1.868397223640719039e-27 2.621483660637200920e-12 9.093101017984992531e-09 1.898733161276930717e-03 8.707377150213464745e+01 2.876845474697919500e+15 2.148504918418746091e-06
3.318807839999999911e+23 1.867500608178286265e-27 2.620225650426683779e-12 9.093101017984992531e-09 1.897821988058573167e-03 8.710163956766835724e+01 2.877518946131715500e+15 2.148504918418746091e-06
3.319548479999999822e+23 1.866604422987992408e-27 2.618968243916154345e-12 9.093101017984992531e-09 1.896911252098400788e-03 8.712951655241030835e+01 2.878192417565511000e+15 2.148504918418746091e-06
3.320289119999999733e+23 1.865708667863357191e-27 2.617711440815908362e-12 9.093101017984992531e-09 1.896000953186580346e-03 8.715740245921513463e+01 2.878865888999307000e+15 2.148504918418746091e-06
3.321029760000000315e+23 1.864813342597998634e-27 2.616455240836377281e-12 9.093101017984992531e-09 1.895091091113379001e-03 8.718529729093830838e+01 2.879539360433104000e+15 2.148504918418746091e-06
3.321770400000000225e+23 1.863918446985636634e-27 2.615199643688137150e-12 9.093101017984992531e-09 1.894181665669167347e-03 8.721320105043619719e+01 2.880212831866899500e+15 2.148504918418746091e-06
3.322511040000000136e+23 1.863023980820087587e-27 2.613944649081899319e-12 9.093101017984992531e-09 1.893272676644414641e-03 8.724111374056610657e+01 2.880886303300695500e+15 2.148504918418746091e-06
3.323251680000000047e+23 1.862129943895269412e-27 2.612690256728516102e-12 9.093101017984992531e-09 1.892364123829692272e-03 8.726903536418620888e+01 2.881559774734491500e+15 2.148504918418746091e-06
3.323992319999999958e+23 1.861236336005199396e-27 2.611436466338980771e-12 9.093101017984992531e-09 1.891456007015672892e-03 8.729696592415561440e+01 2.882233246168287500e+15 2.148504918418746091e-06
3.324732959999999869e+23 1.860343156943992759e-27 2.610183277624423519e-12 9.093101017984992531e-09 1.890548325993129768e-03 8.732490542333428607e+01 2.882906717602083500e+15 2.148504918418746091e-06
3.325473599999999780e+23 1.859450406505866243e-27 2.608930690296117115e-12 9.093101017984992531e-09 1.889641080552937865e-03 8.735285386458311052e+01 2.883580189035879500e+15 2.148504918418746091e-06
3.326214239999999691e+23 1.858558084485134884e-27 2.607678704065472055e-12 9.093101017984992531e-09 1.888734270486072762e-03 8.738081125076379863e+01 2.884253660469675500e+15 2.148504918418746091e-06
3.326954880000000273e+23 1.857666190676212368e-27 2.606427318644036971e-12 9.093101017984992531e-09 1.887827895583610218e-03 8.740877758473909864e+01 2.884927131903472000e+15 2.148504918418746091e-06
3.327695520000000184e+23 1.856774724873597758e-27 2.605176533743480450e-12 9.093101017984992531e-09 1.886921955636712512e-03 8.743675286937299518e+01 2.885600603337268000e+15 2.148504918418746091e-06
3.328436160000000094e+23 1.855883686871890565e-27 2.603926349075612848e-12 9.093101017984992531e-09 1.886016450436644488e-03 8.746473710753038233e+01 2.886274074771064000e+15 2.148504918418746091e-06
3.329176800000000005e+23 1.854993076465796842e-27 2.602676764352392345e-12 9.093101017984992531e-09 1.885111379774778760e-03 8.749273030207680790e+01 2.886947546204860000e+15 2.148504918418746091e-06
3.329917439999999916e+23 1.854102893450120935e-27 2.601427779285917680e-12 9.093101017984992531e-09 1.884206743442588339e-03 8.752073245587872918e+01 2.887621017638656000e+15 2.148504918418746091e-06
3.330658079999999827e+23 1.853213137619765123e-27 2.600179393588421280e-12 9.093101017984992531e-09 1.883302541231645115e-03 8.754874357180358402e+01 2.888294489072452000e+15 2.148504918418746091e-06
3.331398719999999738e+23 1.852323808769729620e-27 2.598931606972276533e-12 9.093101017984992531e-09 1.882398772933620941e-03 8.757676365271967711e+01 2.888967960506248000e+15 2.148504918418746091e-06
3.332139360000000320e+23 1.851434906695111498e-27 2.597684419149990112e-12 9.093101017984992531e-09 1.881495438340286116e-03 8.760479270149635056e+01 2.889641431940044500e+15 2.148504918418746091e-06
3.332880000000000231e+23 1.850546431191108990e-27 2.596437829834212478e-12 9.093101017984992531e-09 1.880592537243513723e-03 8.763283072100368543e+01 2.890314903373840500e+15 2.148504918418746091e-06
3.333620640000000142e+23 1.849658382053015754e-27 2.595191838737726973e-12 9.093101017984992531e-09 1.879690069435273553e-03 8.766087771411287122e+01 2.890988374807636500e+15 2.148504918418746091e-06
3.334361280000000052e+23 1.848770759076224097e-27 2.593946445573455881e-12 9.093101017984992531e-09 1.878788034707635796e-03 8.768893368369595009e+01 2.891661846241432500e+15 2.148504918418746091e-06
3.335101919999999963e+23 1.847883562056223903e-27 2.592701650054458405e-12 9.093101017984992531e-09 1.877886432852770389e-03 8.771699863262587371e+01 2.892335317675228500e+15 2.148504918418746091e-06
3.335842559999999874e+23 1.846996790788604784e-27 2.591457451893931480e-12 9.093101017984992531e-09 1.876985263662947229e-03 8.774507256377654585e+01 2.893008789109024000e+15 2.148504918418746091e-06
3.336583199999999785e+23 1.846110445069052489e-27 2.590213850805210978e-12 9.093101017984992531e-09 1.876084526930535097e-03 8.777315548002279399e+01 2.893682260542820000e+15 2.148504918418746091e-06
3.337323839999999696e+23 1.845224524693351423e-27 2.588970846501768482e-12 9.093101017984992531e-09 1.875184222448002952e-03 8.780124738424032671e+01 2.894355731976616000e+15 2.148504918418746091e-06
3.338064480000000278e+23 1.844339029457383921e-27 2.587728438697212900e-12 9.093101017984992531e-09 1.874284350007918631e-03 8.782934827930583310e+01 2.895029203410412500e+15 2.148504918418746091e-06
3.338805120000000189e+23 1.843453959157132049e-27 2.586486627105294504e-12 9.093101017984992531e-09 1.873384909402951888e-03 8.785745816809684072e+01 2.895702674844208500e+15 2.148504918418746091e-06
3.339545760000000100e+23 1.842569313588673293e-27 2.585245411439896043e-12 9.093101017984992531e-09 1.872485900425869404e-03 8.788557705349187188e+01 2.896376146278004500e+15 2.148504918418746091e-06
3.340286400000000010e+23 1.841685092548185226e-27 2.584004791415041631e-12 9.093101017984992531e-09 1.871587322869538907e-03 8.791370493837030153e+01 2.897049617711800500e+15 2.148504918418746091e-06
3.341027039999999921e+23 1.840801295831941922e-27 2.582764766744890284e-12 9.093101017984992531e-09 1.870689176526927223e-03 8.794184182561247098e+01 2.897723089145596500e+15 2.148504918418746091e-06
3.341767679999999832e+23 1.839917923236316463e-27 2.581525337143739956e-12 9.093101017984992531e-09 1.869791461191100922e-03 8.796998771809960260e+01 2.898396560579392500e+15 2.148504918418746091e-06
3.342508319999999743e+23 1.839034974557779506e-27 2.580286502326026332e-12 9.093101017984992531e-09 1.868894176655226322e-03 8.799814261871382826e+01 2.899070032013188500e+15 2.148504918418746091e-06
