# z rho(z) P(z) g(z) n(z) K(z)
2.651468454291428606e+21 5.490976446075086393e-27 7.551107151621683242e-13 3.809973935697854418e-10 5.469208994277860274e-03 3.221442028796155751e+07
2.682426662363722154e+21 5.490502856726189842e-27 7.550455878764385434e-13 3.854014725673823155e-10 5.468737282342466671e-03 3.221627272144648060e+07
2.713746334531693052e+21 5.490018245684664285e-27 7.549789449043305208e-13 3.898554087533325354e-10 5.468254592406884482e-03 3.221816854171528667e+07
2.745431691204099047e+21 5.489522358720550788e-27 7.549107512845273698e-13 3.943597293603686406e-10 5.467760671248979472e-03 3.222010876264489070e+07
2.777487002066651972e+21 5.489014935846352234e-27 7.548409712639448574e-13 3.989149658639467863e-10 5.467255259911902622e-03 3.222209442169916257e+07
2.809916586657395507e+21 5.488495711191715898e-27 7.547695682804968255e-13 4.035216539658911601e-10 5.466738093579269833e-03 3.222412658047251403e+07
2.842724814948678500e+21 5.487964412875623542e-27 7.546965049455201270e-13 4.081803335756058151e-10 5.466208901447860979e-03 3.222620632524585351e+07
2.875916107936161071e+21 5.487420762876076136e-27 7.546217430258529182e-13 4.128915487888055815e-10 5.465667406597816622e-03 3.222833476755506173e+07
2.909494938234461356e+21 5.486864476897216497e-27 7.545452434255620647e-13 4.176558478635968986e-10 5.465113325860292484e-03 3.223051304477220774e+07
2.943465830679877517e+21 5.486295264233859024e-27 7.544669661673132012e-13 4.224737831938463731e-10 5.464546369682522255e-03 3.223274232069997117e+07
2.977833362940119482e+21 5.485712827633402111e-27 7.543868703733818263e-13 4.273459112797131416e-10 5.463966241990280900e-03 3.223502378617924824e+07
3.012602166131187253e+21 5.485116863155070163e-27 7.543049142462950350e-13 4.322727926952317144e-10 5.463372640047679980e-03 3.223735865971055254e+07
3.047776925441327628e+21 5.484507060026457939e-27 7.542210550491055027e-13 4.372549920528092800e-10 5.462765254314287146e-03 3.223974818808925152e+07
3.083362380762523894e+21 5.483883100497349251e-27 7.541352490852875228e-13 4.422930779645676779e-10 5.462143768299516922e-03 3.224219364705504477e+07
3.119363327329107968e+21 5.483244659690758352e-27 7.540474516782528762e-13 4.473876230003320324e-10 5.461507858414269348e-03 3.224469634195597842e+07
3.155784616363958469e+21 5.482591405451181826e-27 7.539576171504829992e-13 4.525392036421916019e-10 5.460857193819779187e-03 3.224725760842723399e+07
3.192631155732240138e+21 5.481922998190007874e-27 7.538656988022689681e-13 4.577484002354797636e-10 5.460191436273638399e-03 3.224987881308507547e+07
3.229907910602650550e+21 5.481239090728063647e-27 7.537716488900603082e-13 4.630157969360161753e-10 5.459510239972971066e-03 3.225256135423625633e+07
3.267619904116639662e+21 5.480539328135266873e-27 7.536754186044125331e-13 4.683419816535234858e-10 5.458813251394715668e-03 3.225530666260310262e+07
3.305772218065192223e+21 5.479823347567345221e-27 7.535769580475344215e-13 4.737275459909983562e-10 5.458100109132995627e-03 3.225811620206479728e+07
3.344369993573640176e+21 5.479090778099600420e-27 7.534762162104263479e-13 4.791730851799401160e-10 5.457370443733540813e-03 3.226099147041493654e+07
3.383418431794435326e+21 5.478341240557688442e-27 7.533731409496102751e-13 4.846791980112576076e-10 5.456623877525138347e-03 3.226393400013593212e+07
3.422922794608056861e+21 5.477574347345387767e-27 7.532676789634443375e-13 4.902464867617008281e-10 5.455860024448084059e-03 3.226694535919046402e+07
3.462888405331942572e+21 5.476789702269324168e-27 7.531597757680193921e-13 4.958755571156288751e-10 5.455078489879603386e-03 3.227002715183027834e+07
3.503320649437990617e+21 5.475986900360638371e-27 7.530493756726348094e-13 5.015670180819988572e-10 5.454278870456222630e-03 3.227318101942288503e+07
3.544224975278159954e+21 5.475165527693568622e-27 7.529364217548504762e-13 5.073214819063230639e-10 5.453460753893074088e-03 3.227640864129625633e+07
3.585606894818666480e+21 5.474325161200927344e-27 7.528208558351113743e-13 5.131395639774711465e-10 5.452623718800102964e-03 3.227971173560205474e+07
3.627471984382777491e+21 5.473465368486453240e-27 7.527026184509423116e-13 5.190218827291088599e-10 5.451767334495162196e-03 3.228309206019768864e+07
3.669825885402108527e+21 5.472585707634026633e-27 7.525816488307117976e-13 5.249690595355627442e-10 5.450891160813986502e-03 3.228655141354755685e+07
3.712674305177002443e+21 5.471685727013725101e-27 7.524578848669611226e-13 5.309817186019704361e-10 5.449994747917015318e-03 3.229009163564384729e+07
3.756023017645483753e+21 5.470764965084717951e-27 7.523312630892982389e-13 5.370604868484331967e-10 5.449077636093067195e-03 3.229371460894734040e+07
3.799877864161342915e+21 5.469822950194980895e-27 7.522017186368555341e-13 5.432059937880208333e-10 5.448139355559852674e-03 3.229742225934843719e+07
3.844244754281273491e+21 5.468859200377837381e-27 7.520691852303097809e-13 5.494188713983885123e-10 5.447179426261316952e-03 3.230121655714894831e+07
3.889129666561232077e+21 5.467873223145303610e-27 7.519335951434639589e-13 5.556997539867909123e-10 5.446197357661809735e-03 3.230509951806494966e+07
3.934538649361937596e+21 5.466864515278260935e-27 7.517948791743912531e-13 5.620492780482408086e-10 5.445192648537083152e-03 3.230907320425107703e+07
3.980477821664094585e+21 5.465832562613439836e-27 7.516529666161424396e-13 5.684680821166394138e-10 5.444164786762126403e-03 3.231313972534672171e+07
4.026953373892815618e+21 5.464776839827231272e-27 7.515077852270150434e-13 5.749568066085554605e-10 5.443113249095829324e-03 3.231730123954446241e+07
4.073971568751828009e+21 5.463696810216342620e-27 7.513592612003899225e-13 5.815160936594642233e-10 5.442037500962511321e-03 3.232155995468106493e+07
4.121538742067424395e+21 5.462591925475300357e-27 7.512073191341338656e-13 5.881465869521749569e-10 5.440936996230303496e-03 3.232591812935165688e+07
4.169661303642097451e+21 5.461461625470836792e-27 7.510518819995732503e-13 5.948489315371585816e-10 5.439811176986430845e-03 3.233037807404717430e+07
4.218345738118479479e+21 5.460305338013163717e-27 7.508928711100398749e-13 6.016237736445813319e-10 5.438659473309391881e-03 3.233494215231579170e+07
4.267598605853027992e+21 5.459122478624188228e-27 7.507302060889972413e-13 6.084717604876696566e-10 5.437481303038096438e-03 3.233961278194844723e+07
4.317426543800091148e+21 5.457912450302693663e-27 7.505638048377473919e-13 6.153935400572030891e-10 5.436276071537972029e-03 3.234439243618907407e+07
4.367836266406247662e+21 5.456674643286525844e-27 7.503935835027279927e-13 6.223897609068063877e-10 5.435043171464098641e-03 3.234928364496982470e+07
4.418834566515138757e+21 5.455408434811843458e-27 7.502194564424043080e-13 6.294610719287623932e-10 5.433781982521408357e-03 3.235428899617169052e+07
4.470428316282671596e+21 5.454113188869478483e-27 7.500413361937645490e-13 6.366081221200112158e-10 5.432491871222014899e-03 3.235941113691094145e+07
4.522624468103280984e+21 5.452788255958471239e-27 7.498591334384261679e-13 6.438315603380911120e-10 5.431172190639725096e-03 3.236465277485176921e+07
4.575430055546637517e+21 5.451432972836854683e-27 7.496727569683645094e-13 6.511320350466131493e-10 5.429822280161810365e-03 3.237001667954550683e+07
4.628852194305475871e+21 5.450046662269763274e-27 7.494821136512726029e-13 6.585101940500110602e-10 5.428441465238115389e-03 3.237550568379675224e+07
4.682898083154490819e+21 5.448628632774951791e-27 7.492871083955655255e-13 6.659666842172061522e-10 5.427029057127583794e-03 3.238112268505690992e+07
4.737575004920238572e+21 5.447178178365823827e-27 7.490876441150423621e-13 6.735021511938292085e-10 5.425584352642307505e-03 3.238687064684534445e+07
4.792890327462748094e+21 5.445694578292068266e-27 7.488836216932180801e-13 6.811172391027162755e-10 5.424106633889189122e-03 3.239275260019865632e+07
4.848851504668202762e+21 5.444177096778029993e-27 7.486749399473457170e-13 6.888125902322227689e-10 5.422595168009352630e-03 3.239877164514829963e+07
4.905466077453413777e+21 5.442624982758934674e-27 7.484614955921418038e-13 6.965888447120740361e-10 5.421049206915410854e-03 3.240493095222699642e+07
4.962741674781975773e+21 5.441037469615103918e-27 7.482431832032361300e-13 7.044466401763394036e-10 5.419467987026737113e-03 3.241123376400415972e+07
5.020686014692332667e+21 5.439413774904318656e-27 7.480198951803667501e-13 7.123866114131700954e-10 5.417850729002886799e-03 3.241768339665070921e+07
5.079306905337639993e+21 5.437753100092492899e-27 7.477915217103429514e-13 7.204093900008720230e-10 5.416196637475340601e-03 3.242428324153358117e+07
5.138612246038177645e+21 5.436054630282815700e-27 7.475579507297966808e-13 7.285156039300120453e-10 5.414504900777720314e-03 3.243103676684015244e+07
5.198610028345641927e+21 5.434317533943588057e-27 7.473190678877554497e-13 7.367058772110329539e-10 5.412774690674702731e-03 3.243794751923287660e+07
5.259308337120069812e+21 5.432540962634927642e-27 7.470747565080593339e-13 7.449808294670621330e-10 5.411005162089810305e-03 3.244501912553434446e+07
5.320715351619338764e+21 5.430724050734581024e-27 7.468248975516549881e-13 7.533410755114630788e-10 5.409195452832308432e-03 3.245225529444301501e+07
5.382839346601167684e+21 5.428865915163085848e-27 7.465693695787999939e-13 7.617872249096778300e-10 5.407344683323458273e-03 3.245965981827970222e+07
5.445688693438425334e+21 5.426965655108517618e-27 7.463080487112108658e-13 7.703198815250214719e-10 5.405451956322354125e-03 3.246723657476517931e+07
5.509271861247018533e+21 5.425022351751128850e-27 7.460408085941961111e-13 7.789396430478690273e-10 5.403516356651654959e-03 3.247498952882871404e+07
5.573597418027174855e+21 5.423035067988153249e-27 7.457675203588106984e-13 7.876471005078840058e-10 5.401536950923477298e-03 3.248292273444793746e+07
5.638674031818002399e+21 5.421002848159100627e-27 7.454880525840800958e-13 7.964428377688013014e-10 5.399512787265782487e-03 3.249104033651982993e+07
5.704510471865573048e+21 5.418924717771881210e-27 7.452022712593367949e-13 8.053274310053213784e-10 5.397442895049583619e-03 3.249934657276301831e+07
5.771115609804424348e+21 5.416799683230130269e-27 7.449100397467225334e-13 8.143014481616196444e-10 5.395326284617352891e-03 3.250784577565118298e+07
5.838498420853305246e+21 5.414626731562093953e-27 7.446112187439050880e-13 8.233654483910935059e-10 5.393161947012982405e-03 3.251654237437762693e+07
5.906667985024430637e+21 5.412404830151535492e-27 7.443056662470725445e-13 8.325199814767584642e-10 5.390948853713754645e-03 3.252544089685070887e+07
5.975633488347082523e+21 5.410132926471052820e-27 7.439932375142602770e-13 8.417655872319034422e-10 5.388685956364720753e-03 3.253454597172002867e+07
6.045404224105499066e+21 5.407809947818318412e-27 7.436737850290786950e-13 8.511027948805021068e-10 5.386372186515984463e-03 3.254386233043304458e+07
6.115989594090976051e+21 5.405434801055726371e-27 7.433471584649094087e-13 8.605321224168604069e-10 5.384006455363380024e-03 3.255339480932174623e+07
6.187399109869074121e+21 5.403006372353965487e-27 7.430132046496425158e-13 8.700540759441156880e-10 5.381587653493062791e-03 3.256314835171902180e+07
6.259642394061131743e+21 5.400523526940112310e-27 7.426717675310346771e-13 8.796691489909651371e-10 5.379114650630602290e-03 3.257312801010411978e+07
6.332729181640990917e+21 5.397985108850837612e-27 7.423226881427698714e-13 8.893778218062371603e-10 5.376586295395164965e-03 3.258333894827662036e+07
6.406669321246807687e+21 5.395389940691354705e-27 7.419658045713105776e-13 8.991805606307740244e-10 5.374001415059418037e-03 3.259378644355824590e+07
6.481472776508235842e+21 5.392736823400801992e-27 7.416009519236344988e-13 9.090778169461505451e-10 5.371358815315844908e-03 3.260447588902167231e+07
6.557149627388844311e+21 5.390024536024792271e-27 7.412279622959538676e-13 9.190700266996935343e-10 5.368657280050192007e-03 3.261541279574532062e+07
6.633710071544728781e+21 5.387251835495857025e-27 7.408466647435245651e-13 9.291576095054287407e-10 5.365895571122787817e-03 3.262660279509326071e+07
6.711164425698467119e+21 5.384417456422645213e-27 7.404568852516560259e-13 9.393409678203186644e-10 5.363072428158573678e-03 3.263805164101879671e+07
6.789523127029373862e+21 5.381520110888708827e-27 7.400584467080402689e-13 9.496204860954277000e-10 5.360186568346688579e-03 3.264976521239054948e+07
6.868796734580004487e+21 5.378558488261787116e-27 7.396511688765257685e-13 9.599965299014960695e-10 5.357236686250510006e-03 3.266174951533947885e+07
6.948995930678774202e+21 5.375531255014579568e-27 7.392348683724695531e-13 9.704694450284146557e-10 5.354221453629135277e-03 3.267401068562513590e+07
7.030131522379775476e+21 5.372437054557989868e-27 7.388093586398060651e-13 9.810395565582553887e-10 5.351139519271289578e-03 3.268655499101932719e+07
7.112214442918833816e+21 5.369274507087968688e-27 7.383744499299848532e-13 9.917071679112544802e-10 5.347989508842774381e-03 3.269938883370510116e+07
7.195255753186843034e+21 5.366042209447072389e-27 7.379299492829314839e-13 1.002472559864404400e-09 5.344770024748572539e-03 3.271251875268873200e+07
7.279266643220252066e+21 5.362738735001950168e-27 7.374756605102017128e-13 1.013335989542200262e-09 5.341479646010826969e-03 3.272595142622226104e+07
7.364258433709005341e+21 5.359362633538053940e-27 7.370113841804998671e-13 1.024297689379113597e-09 5.338116928163961009e-03 3.273969367423377186e+07
7.450242577521808769e+21 5.355912431172923396e-27 7.365369176077558123e-13 1.035357866053362121e-09 5.334680403168313469e-03 3.275375246076229960e+07
7.537230661249781465e+21 5.352386630289450285e-27 7.360520548419461956e-13 1.046516699391694483e-09 5.331168579343662298e-03 3.276813489639424533e+07
7.625234406767546335e+21 5.348783709490670967e-27 7.355565866628788788e-13 1.057774341244672374e-09 5.327579941324200700e-03 3.278284824069733545e+07
7.714265672812840616e+21 5.345102123577664901e-27 7.350503005771521000e-13 1.069130914332218384e-09 5.323912950036519161e-03 3.279789990464840457e+07
7.804336456584575058e+21 5.341340303552233664e-27 7.345329808185243421e-13 1.080586511059068964e-09 5.320166042702278650e-03 3.281329745305047557e+07
7.895458895359242142e+21 5.337496656646172078e-27 7.340044083519383568e-13 1.092141192299788793e-09 5.316337632867360052e-03 3.282904860693445802e+07
7.987645268126816272e+21 5.333569478644032378e-27 7.334643488162825045e-13 1.103794986153206766e-09 5.312426023072205038e-03 3.284516160613282770e+07
8.080907997245133029e+21 5.329556922994179746e-27 7.329125482765889968e-13 1.115547886665862062e-09 5.308429374085319938e-03 3.286164534122973308e+07
8.175259650113894613e+21 5.325457312650899564e-27 7.323487761080863868e-13 1.127399852524383392e-09 5.304346015509172653e-03 3.287850807611033693e+07
8.270712940868164125e+21 5.321268953063675982e-27 7.317727992787694117e-13 1.139350805716573917e-09 5.300174259510822931e-03 3.289575821665993333e+07
8.367280732091693662e+21 5.316990123716934367e-27 7.311843811859573437e-13 1.151400630161091862e-09 5.295912392395201243e-03 3.291340434857381880e+07
8.464976036549921604e+21 5.312619078042080833e-27 7.305832816441983926e-13 1.163549170305580787e-09 5.291558674517500907e-03 3.293145524096129090e+07
8.563812018943882691e+21 5.308154043347023521e-27 7.299692568755766876e-13 1.175796229693339508e-09 5.287111340212975567e-03 3.294991985000654310e+07
8.663801997683918373e+21 5.303593220764382400e-27 7.293420595025907693e-13 1.188141569498348829e-09 5.282568597745355456e-03 3.296880732268562913e+07
8.764959446684429976e+21 5.298934785219544867e-27 7.287014385437605053e-13 1.200584907028854878e-09 5.277928629275029961e-03 3.298812700053922832e+07
8.867297997179603386e+21 5.294176885419848526e-27 7.280471394121394374e-13 1.213125914199563406e-09 5.273189590848272393e-03 3.300788842350038141e+07
8.970831439559962657e+21 5.289317643866229947e-27 7.273789039169168382e-13 1.225764215972572467e-09 5.268349612408842683e-03 3.302810133377632871e+07
9.075573725231088402e+21 5.284355156888686804e-27 7.266964702682942599e-13 1.238499388767414846e-09 5.263406797833309822e-03 3.304877567978334799e+07
9.181538968493327647e+21 5.279287494707057183e-27 7.259995730858439762e-13 1.251330958840319660e-09 5.258359224991590239e-03 3.306992162013342977e+07
9.288741448443800584e+21 5.274112701518604103e-27 7.252879434105532856e-13 1.264258400633211559e-09 5.253204945834183577e-03 3.309154952767109871e+07
9.397195610900545929e+21 5.268828795614001594e-27 7.245613087207750007e-13 1.277281135092823053e-09 5.247941986507700940e-03 3.311366999355883524e+07
9.506916070349216940e+21 5.263433769523400491e-27 7.238193929523137410e-13 1.290398527960481434e-09 5.242568347500349210e-03 3.313629383140904829e+07
9.617917611912099529e+21 5.257925590194325263e-27 7.230619165228906668e-13 1.303609888033112088e-09 5.237082003819125246e-03 3.315943208146011829e+07
9.730215193340924658e+21 5.252302199203184802e-27 7.222885963612294002e-13 1.316914465396306462e-09 5.231480905200486774e-03 3.318309601479431614e+07
9.843823947032148574e+21 5.246561513002372319e-27 7.214991459410375775e-13 1.330311449630063093e-09 5.225762976356473216e-03 3.320729713759424537e+07
9.958759182066239144e+21 5.240701423204900139e-27 7.206932753201489915e-13 1.343799967988236493e-09 5.219926117258212421e-03 3.323204719543471560e+07
1.007503638627030034e+22 5.234719796908709586e-27 7.198706911851216723e-13 1.357379083552597998e-09 5.213968203458942650e-03 3.325735817760622129e+07
1.019267122830557525e+22 5.228614477062759549e-27 7.190310969015832179e-13 1.371047793362752455e-09 5.207887086458654058e-03 3.328324232146611065e+07
1.031167955977851686e+22 5.222383282877294394e-27 7.181741925706488127e-13 1.384805026522955069e-09 5.201680594112725355e-03 3.330971211681244150e+07
1.043207741737692194e+22 5.216024010280585645e-27 7.172996750917321259e-13 1.398649642287317941e-09 5.195346531086859378e-03 3.333678031027562916e+07
1.055388102503090566e+22 5.209534432424691590e-27 7.164072382320972457e-13 1.412580428124816447e-09 5.188882679360835512e-03 3.336445990972221270e+07
1.067710679609913219e+22 5.202912300242850671e-27 7.154965727035094035e-13 1.426596097765714662e-09 5.182286798783691459e-03 3.339276418866418675e+07
1.080177133558063484e+22 5.196155343061202027e-27 7.145673662463587977e-13 1.440695289231159719e-09 5.175556627683023173e-03 3.342170669066718593e+07
1.092789144235203887e+22 5.189261269267758300e-27 7.136193037216562651e-13 1.454876562847777113e-09 5.168689883531303424e-03 3.345130123374950513e+07
1.105548411143177686e+22 5.182227767041504853e-27 7.126520672112981331e-13 1.469138399249442639e-09 5.161684263672089955e-03 3.348156191476392373e+07
1.118456653626986830e+22 5.175052505144861903e-27 7.116653361270438323e-13 1.483479197368241215e-09 5.154537446109346346e-03 3.351250311375252157e+07
1.131515611106495378e+22 5.167733133782669266e-27 7.106587873286432857e-13 1.497897272417101786e-09 5.147247090363024115e-03 3.354413949826458469e+07
1.144727043310784768e+22 5.160267285531171278e-27 7.096320952515882496e-13 1.512390853866533194e-09 5.139810838394361613e-03 3.357648602762609720e+07
1.158092730515336882e+22 5.152652576340459352e-27 7.085849320449675368e-13 1.526958083418298235e-09 5.132226315604353564e-03 3.360955795714894682e+07
1.171614473781894342e+22 5.144886606614185490e-27 7.075169677199474507e-13 1.541597012978707009e-09 5.124491131909186814e-03 3.364337084226577729e+07
1.185294095201167055e+22 5.136966962370360806e-27 7.064278703094023968e-13 1.556305602634726814e-09 5.116602882896432655e-03 3.367794054257622361e+07
1.199133438138364042e+22 5.128891216487287701e-27 7.053173060392543603e-13 1.571081718636107101e-09 5.108559151066044586e-03 3.371328322578818351e+07
1.213134367481592073e+22 5.120656930038870934e-27 7.041849395121026604e-13 1.585923131386964261e-09 5.100357507160372533e-03 3.374941537153662741e+07
1.227298769893163899e+22 5.112261653723702066e-27 7.030304339037489170e-13 1.600827513450472478e-09 5.091995511587583262e-03 3.378635377506075799e+07
1.241628554063791102e+22 5.103702929392551374e-27 7.018534511732565984e-13 1.615792437570457603e-09 5.083470715943097865e-03 3.382411555071841925e+07
1.256125650969845092e+22 5.094978291679006816e-27 7.006536522871923954e-13 1.630815374714097360e-09 5.074780664633763913e-03 3.386271813531532139e+07
1.270792014133521600e+22 5.086085269738364079e-27 6.994306974587571485e-13 1.645893692139787295e-09 5.065922896609856285e-03 3.390217929122383147e+07
1.285629619886102885e+22 5.077021389099950693e-27 6.981842464025139572e-13 1.661024651494839188e-09 5.056894947210054461e-03 3.394251710926456749e+07
1.300640467634232702e+22 5.067784173638386433e-27 6.969139586054729973e-13 1.676205406947577777e-09 5.047694350124889290e-03 3.398375001132110506e+07
1.315826580129403267e+22 5.058371147669409249e-27 6.956194936153062076e-13 1.691433003358950454e-09 5.038318639484261514e-03 3.402589675265636295e+07
1.331190003740485616e+22 5.048779838176335034e-27 6.943005113465271028e-13 1.706704374498593986e-09 5.028765352075075835e-03 3.406897642389507592e+07
1.346732808729492508e+22 5.039007777173280533e-27 6.929566724054770308e-13 1.722016341310900166e-09 5.019032029695094134e-03 3.411300845263520628e+07
1.362457089530552910e+22 5.029052504211653222e-27 6.915876384350139188e-13 1.737365610236640921e-09 5.009116221649487916e-03 3.415801260464710742e+07
1.378364965032153003e+22 5.018911569036673111e-27 6.901930724798337840e-13 1.752748771596016322e-09 4.999015487396833712e-03 3.420400898461560905e+07
1.394458578862617710e+22 5.008582534401021508e-27 6.887726393733985001e-13 1.768162298039144299e-09 4.988727399351602226e-03 3.425101803637694567e+07
1.410740099679036585e+22 4.998062979042867414e-27 6.873260061474697689e-13 1.783602543070448180e-09 4.978249545850382818e-03 3.429906054259805381e+07
1.427211721459452242e+22 4.987350500836098401e-27 6.858528424653245683e-13 1.799065739653275996e-09 4.967579534289625308e-03 3.434815762384098023e+07
1.443875663798515794e+22 4.976442720120659545e-27 6.843528210797376542e-13 1.814547998901662643e-09 4.956714994442777342e-03 3.439833073695102334e+07
1.460734172206594209e+22 4.965337283221392606e-27 6.828256183168869638e-13 1.830045308866146412e-09 4.945653581965170874e-03 3.444960167270155251e+07
1.477789518412312792e+22 4.954031866164127815e-27 6.812709145873854348e-13 1.845553533420802228e-09 4.934392982095387771e-03 3.450199255262269080e+07
1.495044000668745676e+22 4.942524178598002306e-27 6.796883949256719323e-13 1.861068411259040252e-09 4.922930913562025348e-03 3.455552582493603230e+07
1.512499944063065968e+22 4.930811967933650800e-27 6.780777495590885888e-13 1.876585555005548913e-09 4.911265132705482615e-03 3.461022425950927287e+07
1.530159700829868445e+22 4.918893023707021754e-27 6.764386745079871111e-13 1.892100450452358038e-09 4.899393437824479947e-03 3.466611094173931330e+07
1.548025650668140233e+22 4.906765182179195662e-27 6.747708722182876888e-13 1.907608455926916297e-09 4.887313673757639858e-03 3.472320926526366174e+07
1.566100201061941772e+22 4.894426331182933061e-27 6.730740522279692716e-13 1.923104801800366862e-09 4.875023736710823452e-03 3.478154292339228094e+07
1.584385787604774578e+22 4.881874415227212824e-27 6.713479318690385437e-13 1.938584590144242219e-09 4.862521579341434058e-03 3.484113589914262295e+07
1.602884874327856618e+22 4.869107440871333474e-27 6.695922370065672327e-13 1.954042794544209159e-09 4.849805216111210959e-03 3.490201245375201106e+07
1.621599954032108398e+22 4.856123482380931533e-27 6.678067028164995716e-13 1.969474260079191973e-09 4.836872728919830618e-03 3.496419711352972686e+07
1.640533548624077495e+22 4.842920687678499801e-27 6.659910746039585921e-13 1.984873703474748697e-09 4.823722273031833159e-03 3.502771465490151942e+07
1.659688209455782455e+22 4.829497284601713110e-27 6.641451086638810027e-13 2.000235713439380001e-09 4.810352083310138679e-03 3.509259008748618513e+07
1.679066517668465371e+22 4.815851569934412275e-27 6.622685707725757937e-13 2.015554751192570275e-09 4.796760463290515933e-03 3.515884872044415772e+07
1.698671084540483181e+22 4.801981176704787068e-27 6.603611354276856519e-13 2.030825151193580070e-09 4.782945055384357075e-03 3.522651976028364897e+07
1.718504551839133860e+22 4.787884037636930178e-27 6.584225183405773789e-13 2.046041122079674877e-09 4.768903800510896837e-03 3.529563167873869091e+07
1.738569592176654051e+22 4.773558510857633422e-27 6.564524937233489924e-13 2.061196747822821413e-09 4.754635063305676784e-03 3.536621158294501901e+07
1.758868909370360254e+22 4.759003019612677737e-27 6.544508447431622841e-13 2.076285989113614552e-09 4.740137273265082607e-03 3.543828697776082903e+07
1.779405238807010319e+22 4.744216055783372893e-27 6.524173640058327803e-13 2.091302684981212529e-09 4.725408928248941640e-03 3.551188576571570337e+07
1.800181347811346245e+22 4.729196183471163082e-27 6.503518540487787988e-13 2.106240554657881044e-09 4.710448598050920310e-03 3.558703624654234201e+07
1.821200036019084617e+22 4.713942042647150166e-27 6.482541278428982406e-13 2.121093199696793172e-09 4.695254928033576469e-03 3.566376711626648158e+07
1.842464135754117913e+22 4.698452352863284459e-27 6.461240093029261029e-13 2.135854106351198918e-09 4.679826642824841745e-03 3.574210746582820266e+07
1.863976512410191554e+22 4.682725917021176543e-27 6.439613338057156398e-13 2.150516648223218837e-09 4.664162550071890290e-03 3.582208677920893580e+07
1.885740064837039083e+22 4.666761625194170800e-27 6.417659487158442915e-13 2.165074089190053355e-09 4.648261544248063169e-03 3.590373493103771657e+07
1.907757725730947990e+22 4.650558458497807642e-27 6.395377139178735105e-13 2.179519586615065234e-09 4.632122610507985981e-03 3.598708218364967406e+07
1.930032462030040780e+22 4.634115493003007185e-27 6.372765023544836702e-13 2.193846194851063168e-09 4.615744828585237498e-03 3.607215918357122689e+07
1.952567275314015633e+22 4.617431903686080391e-27 6.349822005696743443e-13 2.208046869042356829e-09 4.599127376726707718e-03 3.615899695740478486e+07
1.975365202208634385e+22 4.600506968408637684e-27 6.326547092560741346e-13 2.222114469232035748e-09 4.582269535656723763e-03 3.624762690708836913e+07
1.998429314794912534e+22 4.583340071919994397e-27 6.302939438053462669e-13 2.236041764780233381e-09 4.565170692563591016e-03 3.633808080450519174e+07
2.021762721023111306e+22 4.565930709873830087e-27 6.278998348605531875e-13 2.249821439098660780e-09 4.547830345100330358e-03 3.643039078542026877e+07
2.045368565131472221e+22 4.548278492850164987e-27 6.254723288692527174e-13 2.263446094705982944e-09 4.530248105390709788e-03 3.652458934272200614e+07
2.069250028070012505e+22 4.530383150372606928e-27 6.230113886359433267e-13 2.276908258608192780e-09 4.512423704030565398e-03 3.662070931895036995e+07
2.093410327929099492e+22 4.512244534910319844e-27 6.205169938724090454e-13 2.290200388007051097e-09 4.494356994073905355e-03 3.671878389809387177e+07
2.117852720373114392e+22 4.493862625852791042e-27 6.179891417443238855e-13 2.303314876339241274e-09 4.476047954991922706e-03 3.681884659664295614e+07
2.142580499079179429e+22 4.475237533444663655e-27 6.154278474123630650e-13 2.316244059647874329e-09 4.457496696592226637e-03 3.692093125389025360e+07
2.167596996180917721e+22 4.456369502666814480e-27 6.128331445659235267e-13 2.328980223287069864e-09 4.438703462884534094e-03 3.702507202147305012e+07
2.192905582717573477e+22 4.437258917048384444e-27 6.102050859473484401e-13 2.341515608959636417e-09 4.419668635877591761e-03 3.713130335216046870e+07
2.218509669088198499e+22 4.417906302393730649e-27 6.075437438644518221e-13 2.353842422086502129e-09 4.400392739291350726e-03 3.723965998789197952e+07
2.244412705511229201e+22 4.398312330406421502e-27 6.048492106888851633e-13 2.365952839505867861e-09 4.380876442166598168e-03 3.735017694708470255e+07
2.270618182489413465e+22 4.378477822191277894e-27 6.021215993377323402e-13 2.377839017498751730e-09 4.361120562353112441e-03 3.746288951123441756e+07
2.297129631280183797e+22 4.358403751613841927e-27 5.993610437354990750e-13 2.389493100136505007e-09 4.341126069855815416e-03 3.757783321084647626e+07
2.323950624371428557e+22 4.338091248495158758e-27 5.965676992534540851e-13 2.400907227944645603e-09 4.320894090016891113e-03 3.769504381074497849e+07
2.351084775963005184e+22 4.317541601617756868e-27 5.937417431230073439e-13 2.412073546876257282e-09 4.300425906509847303e-03 3.781455729482384026e+07
2.378535742453690925e+22 4.296756261517382577e-27 5.908833748196245756e-13 2.422984217586675357e-09 4.279722964120184422e-03 3.793640985031764954e+07
2.406307222933909537e+22 4.275736843032635374e-27 5.879928164134497498e-13 2.433631425000092273e-09 4.258786871284921463e-03 3.806063785169085115e+07
2.434402959684212149e+22 4.254485127582881400e-27 5.850703128825599551e-13 2.444007388157259015e-09 4.237619402361482435e-03 3.818727784426397830e+07
2.462826738679482522e+22 4.233003065142645581e-27 5.821161323844812754e-13 2.454104370332033049e-09 4.216222499594260431e-03 3.831636652771955729e+07
2.491582390099225294e+22 4.211292775878105102e-27 5.791305664812359379e-13 2.463914689403279795e-09 4.194598274744621054e-03 3.844794073965892196e+07
